province,year,gem_new_capacity_mw_coal,gem_new_capacity_mw_solar,gem_new_capacity_mw_wind,gem_new_project_count_coal,gem_new_project_count_solar,gem_new_project_count_wind,gem_retired_capacity_mw_coal,gem_retired_capacity_mw_solar,gem_retired_capacity_mw_wind,gem_retired_project_count_coal,gem_retired_project_count_solar,gem_retired_project_count_wind,gem_reconstructed_stock_mw_coal,gem_reconstructed_stock_mw_solar,gem_reconstructed_stock_mw_wind,gem_reconstructed_stock_count_coal,gem_reconstructed_stock_count_solar,gem_reconstructed_stock_count_wind,gem_new_capacity_mw_windsolar,gem_new_project_count_windsolar,gem_retired_capacity_mw_windsolar,gem_retired_project_count_windsolar,gem_reconstructed_stock_mw_windsolar,gem_reconstructed_stock_count_windsolar,gem_coal_new_mw,gem_wind_new_mw,gem_solar_new_mw,gem_ws_new_mw,gem_coal_retired_mw,gem_coal_stock_mw,gem_wind_stock_mw,gem_solar_stock_mw,gem_ws_stock_mw
Fujian,2020,30.0,0.0,1277.6,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27316.0,926.6,4392.6,58.0,152.0,93.0,1277.6,18.0,0.0,0.0,5319.200000000001,245.0,30.0,1277.6,0.0,1277.6,0.0,27316.0,4392.6,926.6,5319.200000000001
Fujian,2021,1130.0,0.0,2157.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28446.0,926.6,6549.6,62.0,152.0,104.0,2157.0,11.0,0.0,0.0,7476.200000000001,256.0,1130.0,2157.0,0.0,2157.0,0.0,28446.0,6549.6,926.6,7476.200000000001
Fujian,2022,1160.0,21.1,308.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29606.0,947.7,6857.6,67.0,153.0,105.0,329.1,2.0,0.0,0.0,7805.3,258.0,1160.0,308.0,21.1,329.1,0.0,29606.0,6857.6,947.7,7805.3
Fujian,2023,420.0,50.0,328.5,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30026.0,997.7,7186.1,73.0,154.0,108.0,378.5,4.0,0.0,0.0,8183.8,262.0,420.0,328.5,50.0,378.5,0.0,30026.0,7186.1,997.7,8183.8
Gansu,2000,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,3169.0,0.0,0.0,0.0
Gansu,2001,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,3499.0,0.0,0.0,0.0
Gansu,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,0.0,0.0,0.0
Gansu,2003,910.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,4409.0,0.0,0.0,0.0
Gansu,2004,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,4709.0,0.0,0.0,0.0
Gansu,2005,675.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,5384.0,0.0,0.0,0.0
Gansu,2006,770.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6154.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,6154.0,0.0,0.0,0.0
Gansu,2007,2365.0,0.0,94.9,8.0,0.0,2.0,134.0,0.0,0.0,2.0,0.0,0.0,8385.0,0.0,94.9,40.0,0.0,2.0,94.9,2.0,0.0,0.0,94.9,2.0,2365.0,94.9,0.0,94.9,134.0,8385.0,94.9,0.0,94.9
Gansu,2008,1200.0,0.0,140.0,5.0,0.0,3.0,300.0,0.0,0.0,4.0,0.0,0.0,9285.0,0.0,234.9,41.0,0.0,5.0,140.0,3.0,0.0,0.0,234.9,5.0,1200.0,140.0,0.0,140.0,300.0,9285.0,234.9,0.0,234.9
Gansu,2009,1980.0,0.0,200.0,4.0,0.0,4.0,100.0,0.0,0.0,2.0,0.0,0.0,11165.0,0.0,434.9,43.0,0.0,9.0,200.0,4.0,0.0,0.0,434.9,9.0,1980.0,200.0,0.0,200.0,100.0,11165.0,434.9,0.0,434.9
Gansu,2010,1860.0,0.0,752.0,3.0,0.0,4.0,200.0,0.0,0.0,2.0,0.0,0.0,12825.0,0.0,1186.9,44.0,0.0,13.0,752.0,4.0,0.0,0.0,1186.9,13.0,1860.0,752.0,0.0,752.0,200.0,12825.0,1186.9,0.0,1186.9
Gansu,2011,1980.0,129.1,3707.0,5.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,14805.0,129.1,4893.9,49.0,12.0,40.0,3836.1,39.0,0.0,0.0,5023.0,52.0,1980.0,3707.0,129.1,3836.1,0.0,14805.0,4893.9,129.1,5023.0
Gansu,2012,700.0,358.0,652.0,2.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15505.0,487.1,5545.9,51.0,32.0,47.0,1010.0,27.0,0.0,0.0,6033.0,79.0,700.0,652.0,358.0,1010.0,0.0,15505.0,5545.9,487.1,6033.0
Gansu,2013,1030.0,2376.8,843.5,3.0,62.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16535.0,2863.8999999999996,6389.4,54.0,94.0,65.0,3220.3,80.0,0.0,0.0,9253.3,159.0,1030.0,843.5,2376.8,3220.3,0.0,16535.0,6389.4,2863.8999999999996,9253.3
Gansu,2014,330.0,2300.0,1595.0,1.0,49.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16865.0,5163.9,7984.4,55.0,143.0,78.0,3895.0,62.0,0.0,0.0,13148.3,221.0,330.0,1595.0,2300.0,3895.0,0.0,16865.0,7984.4,5163.9,13148.3
Gansu,2015,1050.0,991.0,3153.0,3.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17915.0,6154.9,11137.4,58.0,168.0,97.0,4144.0,44.0,0.0,0.0,17292.3,265.0,1050.0,3153.0,991.0,4144.0,0.0,17915.0,11137.4,6154.9,17292.3
Gansu,2016,650.0,687.3,1200.0,2.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18565.0,6842.200000000001,12337.4,60.0,199.0,107.0,1887.3,41.0,0.0,0.0,19179.6,306.0,650.0,1200.0,687.3,1887.3,0.0,18565.0,12337.4,6842.200000000001,19179.6
Gansu,2017,1000.0,781.3,0.0,3.0,51.0,0.0,85.0,0.0,0.0,2.0,0.0,0.0,19480.0,7623.5,12337.4,61.0,250.0,107.0,781.3,51.0,0.0,0.0,19960.9,357.0,1000.0,0.0,781.3,781.3,85.0,19480.0,12337.4,7623.5,19960.9
Gansu,2018,0.0,413.4,0.0,0.0,15.0,0.0,330.0,0.0,0.0,2.0,0.0,0.0,19150.0,8036.9,12337.4,59.0,265.0,107.0,413.4,15.0,0.0,0.0,20374.3,372.0,0.0,0.0,413.4,413.4,330.0,19150.0,12337.4,8036.9,20374.3
Gansu,2019,700.0,189.2,50.0,2.0,9.0,1.0,220.0,0.0,0.0,2.0,0.0,0.0,19630.0,8226.1,12387.4,59.0,274.0,108.0,239.2,10.0,0.0,0.0,20613.5,382.0,700.0,50.0,189.2,239.2,220.0,19630.0,12387.4,8226.1,20613.5
Gansu,2020,2000.0,253.0,411.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21630.0,8479.1,12798.4,61.0,282.0,111.0,664.0,11.0,0.0,0.0,21277.5,393.0,2000.0,411.0,253.0,664.0,0.0,21630.0,12798.4,8479.1,21277.5
Gansu,2021,0.0,1298.5,2974.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21630.0,9777.6,15772.4,61.0,302.0,136.0,4272.5,45.0,0.0,0.0,25550.0,438.0,0.0,2974.0,1298.5,4272.5,0.0,21630.0,15772.4,9777.6,25550.0
Gansu,2022,0.0,2914.0,2835.7,0.0,26.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,21630.0,12691.6,18608.1,61.0,328.0,169.0,5749.7,59.0,0.0,0.0,31299.699999999997,497.0,0.0,2835.7,2914.0,5749.7,0.0,21630.0,18608.1,12691.6,31299.699999999997
Gansu,2023,2000.0,9263.3,4918.5,2.0,56.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,23630.0,21954.9,23526.6,63.0,384.0,194.0,14181.8,81.0,0.0,0.0,45481.5,578.0,2000.0,4918.5,9263.3,14181.8,0.0,23630.0,23526.6,21954.9,45481.5
Guangdong,2000,1625.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13560.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,13560.0,0.0,0.0,0.0
Guangdong,2001,835.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14395.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,14395.0,0.0,0.0,0.0
Guangdong,2002,498.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14893.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,14893.0,0.0,0.0,0.0
Guangdong,2003,1670.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16563.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,0.0,0.0,16563.0,0.0,0.0,0.0
Guangdong,2004,1705.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18268.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.0,0.0,0.0,0.0,0.0,18268.0,0.0,0.0,0.0
Guangdong,2005,2530.0,0.0,100.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20798.0,0.0,100.0,105.0,0.0,1.0,100.0,1.0,0.0,0.0,100.0,1.0,2530.0,100.0,0.0,100.0,0.0,20798.0,100.0,0.0,100.0
Guangdong,2006,3525.0,0.0,0.0,7.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,24273.0,0.0,100.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,3525.0,0.0,0.0,0.0,50.0,24273.0,100.0,0.0,100.0
Guangdong,2007,3395.0,0.0,145.0,9.0,0.0,2.0,300.0,0.0,0.0,6.0,0.0,0.0,27368.0,0.0,245.0,114.0,0.0,3.0,145.0,2.0,0.0,0.0,245.0,3.0,3395.0,145.0,0.0,145.0,300.0,27368.0,245.0,0.0,245.0
Guangdong,2008,3425.1,0.0,16.0,15.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,30693.1,0.0,261.0,127.0,0.0,4.0,16.0,1.0,0.0,0.0,261.0,4.0,3425.1,16.0,0.0,16.0,100.0,30693.1,261.0,0.0,261.0
Guangdong,2009,4758.1,0.0,277.0,8.0,0.0,6.0,920.0,0.0,0.0,9.0,0.0,0.0,34531.2,0.0,538.0,126.0,0.0,10.0,277.0,6.0,0.0,0.0,538.0,10.0,4758.1,277.0,0.0,277.0,920.0,34531.2,538.0,0.0,538.0
Guangdong,2010,5298.0,0.0,179.2,11.0,0.0,5.0,250.0,0.0,0.0,2.0,0.0,0.0,39579.2,0.0,717.2,135.0,0.0,15.0,179.2,5.0,0.0,0.0,717.2,15.0,5298.0,179.2,0.0,179.2,250.0,39579.2,717.2,0.0,717.2
Guangdong,2011,7025.0,0.0,443.7,14.0,0.0,11.0,200.0,0.0,0.0,4.0,0.0,0.0,46404.2,0.0,1160.9,145.0,0.0,26.0,443.7,11.0,0.0,0.0,1160.9,26.0,7025.0,443.7,0.0,443.7,200.0,46404.2,1160.9,0.0,1160.9
Guangdong,2012,1260.0,0.0,200.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,47664.2,0.0,1360.9,149.0,0.0,30.0,200.0,4.0,0.0,0.0,1360.9,30.0,1260.0,200.0,0.0,200.0,0.0,47664.2,1360.9,0.0,1360.9
Guangdong,2013,6692.0,0.0,419.0,9.0,0.0,9.0,520.0,0.0,0.0,4.0,0.0,0.0,53836.2,0.0,1779.9,154.0,0.0,39.0,419.0,9.0,0.0,0.0,1779.9,39.0,6692.0,419.0,0.0,419.0,520.0,53836.2,1779.9,0.0,1779.9
Guangdong,2014,950.0,0.0,317.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,54786.2,0.0,2096.9,156.0,0.0,46.0,317.0,7.0,0.0,0.0,2096.9,46.0,950.0,317.0,0.0,317.0,0.0,54786.2,2096.9,0.0,2096.9
Guangdong,2015,3650.0,70.0,150.0,5.0,2.0,3.0,135.0,0.0,0.0,1.0,0.0,0.0,58301.2,70.0,2246.9,160.0,2.0,49.0,220.0,5.0,0.0,0.0,2316.9,51.0,3650.0,150.0,70.0,220.0,135.0,58301.2,2246.9,70.0,2316.9
Guangdong,2016,1230.0,502.0,800.0,4.0,9.0,16.0,380.0,0.0,0.0,4.0,0.0,0.0,59151.2,572.0,3046.9,160.0,11.0,65.0,1302.0,25.0,0.0,0.0,3618.9,76.0,1230.0,800.0,502.0,1302.0,380.0,59151.2,3046.9,572.0,3618.9
Guangdong,2017,700.0,865.9000000000001,342.0,2.0,19.0,6.0,330.0,0.0,0.0,3.0,0.0,0.0,59521.2,1437.9,3388.9,159.0,30.0,71.0,1207.9,25.0,0.0,0.0,4826.8,101.0,700.0,342.0,865.9000000000001,1207.9,330.0,59521.2,3388.9,1437.9,4826.8
Guangdong,2018,1350.0,282.0,100.0,2.0,5.0,2.0,1625.0,0.0,0.0,13.0,0.0,0.0,59246.2,1719.9,3488.9,148.0,35.0,73.0,382.0,7.0,0.0,0.0,5208.8,108.0,1350.0,100.0,282.0,382.0,1625.0,59246.2,3488.9,1719.9,5208.8
Guangdong,2019,2350.0,913.0,662.0,3.0,13.0,8.0,1100.0,0.0,0.0,4.0,0.0,0.0,60496.2,2632.8999999999996,4150.9,147.0,48.0,81.0,1575.0,21.0,0.0,0.0,6783.799999999999,129.0,2350.0,662.0,913.0,1575.0,1100.0,60496.2,4150.9,2632.8999999999996,6783.799999999999
Guangdong,2020,5780.0,692.0,1341.8,8.0,12.0,17.0,330.0,0.0,0.0,1.0,0.0,0.0,65946.2,3324.8999999999996,5492.7,154.0,60.0,98.0,2033.8,29.0,0.0,0.0,8817.599999999999,158.0,5780.0,1341.8,692.0,2033.8,330.0,65946.2,5492.7,3324.8999999999996,8817.599999999999
Guangdong,2021,2000.0,3405.0,5003.9,2.0,32.0,23.0,42.0,0.0,0.0,1.0,0.0,0.0,67904.2,6729.9,10496.6,155.0,92.0,121.0,8408.9,55.0,0.0,0.0,17226.5,213.0,2000.0,5003.9,3405.0,8408.9,42.0,67904.2,10496.6,6729.9,17226.5
Guangdong,2022,600.0,5427.0,2628.0,1.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,68504.2,12156.900000000001,13124.6,156.0,129.0,128.0,8055.0,44.0,0.0,0.0,25281.5,257.0,600.0,2628.0,5427.0,8055.0,0.0,68504.2,13124.6,12156.900000000001,25281.5
Guangdong,2023,4020.0,3359.9,1368.4,5.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,72524.2,15516.8,14493.0,161.0,160.0,135.0,4728.3,38.0,0.0,0.0,30009.8,295.0,4020.0,1368.4,3359.9,4728.3,0.0,72524.2,14493.0,15516.8,30009.8
Guangxi,2000,1004.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0
Guangxi,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0
Guangxi,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0
Guangxi,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0
Guangxi,2004,1115.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,0.0
Guangxi,2005,455.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,3764.0,0.0,0.0,0.0
Guangxi,2006,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4064.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,4064.0,0.0,0.0,0.0
Guangxi,2007,4290.0,0.0,0.0,10.0,0.0,0.0,470.0,0.0,0.0,5.0,0.0,0.0,7884.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.0,0.0,0.0,0.0,470.0,7884.0,0.0,0.0,0.0
Guangxi,2008,845.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,8729.0,0.0,0.0,0.0
Guangxi,2009,310.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9039.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,9039.0,0.0,0.0,0.0
Guangxi,2010,150.0,0.0,0.0,1.0,0.0,0.0,534.0,0.0,0.0,4.0,0.0,0.0,8655.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,534.0,8655.0,0.0,0.0,0.0
Guangxi,2011,1750.0,0.0,50.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10405.0,0.0,50.0,34.0,0.0,1.0,50.0,1.0,0.0,0.0,50.0,1.0,1750.0,50.0,0.0,50.0,0.0,10405.0,50.0,0.0,50.0
Guangxi,2012,2750.0,0.0,26.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13155.0,0.0,76.0,37.0,0.0,2.0,26.0,1.0,0.0,0.0,76.0,2.0,2750.0,26.0,0.0,26.0,0.0,13155.0,76.0,0.0,76.0
Guangxi,2013,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13155.0,0.0,126.0,37.0,0.0,3.0,50.0,1.0,0.0,0.0,126.0,3.0,0.0,50.0,0.0,50.0,0.0,13155.0,126.0,0.0,126.0
Guangxi,2014,360.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13515.0,60.0,126.0,38.0,1.0,3.0,60.0,1.0,0.0,0.0,186.0,4.0,360.0,0.0,60.0,60.0,0.0,13515.0,126.0,60.0,186.0
Guangxi,2015,850.0,0.0,295.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14365.0,60.0,421.0,41.0,1.0,9.0,295.0,6.0,0.0,0.0,481.0,10.0,850.0,295.0,0.0,295.0,0.0,14365.0,421.0,60.0,481.0
Guangxi,2016,4270.0,70.0,200.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18635.0,130.0,621.0,48.0,3.0,13.0,270.0,6.0,0.0,0.0,751.0,16.0,4270.0,200.0,70.0,270.0,0.0,18635.0,621.0,130.0,751.0
Guangxi,2017,700.0,470.0,595.3,2.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19335.0,600.0,1216.3,50.0,17.0,24.0,1065.3,25.0,0.0,0.0,1816.3,41.0,700.0,595.3,470.0,1065.3,0.0,19335.0,1216.3,600.0,1816.3
Guangxi,2018,490.0,280.0,488.0,3.0,7.0,7.0,440.0,0.0,0.0,2.0,0.0,0.0,19385.0,880.0,1704.3,51.0,24.0,31.0,768.0,14.0,0.0,0.0,2584.3,55.0,490.0,488.0,280.0,768.0,440.0,19385.0,1704.3,880.0,2584.3
Guangxi,2019,32.8,160.0,484.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19417.8,1040.0,2188.3,52.0,30.0,39.0,644.0,14.0,0.0,0.0,3228.3,69.0,32.8,484.0,160.0,644.0,0.0,19417.8,2188.3,1040.0,3228.3
Guangxi,2020,0.0,1040.0,2590.0,0.0,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,19417.8,2080.0,4778.3,52.0,42.0,79.0,3630.0,52.0,0.0,0.0,6858.3,121.0,0.0,2590.0,1040.0,3630.0,0.0,19417.8,4778.3,2080.0,6858.3
Guangxi,2021,1050.0,720.0,1274.0,3.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20467.8,2800.0,6052.3,55.0,51.0,96.0,1994.0,26.0,0.0,0.0,8852.3,147.0,1050.0,1274.0,720.0,1994.0,0.0,20467.8,6052.3,2800.0,8852.3
Guangxi,2022,2350.0,2551.9,1849.0,3.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22817.8,5351.9,7901.3,58.0,77.0,116.0,4400.9,46.0,0.0,0.0,13253.2,193.0,2350.0,1849.0,2551.9,4400.9,0.0,22817.8,7901.3,5351.9,13253.2
Guangxi,2023,690.0,4314.0,1505.0,2.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23507.8,9665.9,9406.3,60.0,113.0,132.0,5819.0,52.0,0.0,0.0,19072.199999999997,245.0,690.0,1505.0,4314.0,5819.0,0.0,23507.8,9406.3,9665.9,19072.199999999997
Guizhou,2000,250.0,0.0,0.0,2.0,0.0,0.0,200.0,0.0,0.0,2.0,0.0,0.0,3423.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,200.0,3423.0,0.0,0.0,0.0
Guizhou,2001,535.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,3958.0,0.0,0.0,0.0
Guizhou,2002,405.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4363.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,4363.0,0.0,0.0,0.0
Guizhou,2003,1800.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6163.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,6163.0,0.0,0.0,0.0
Guizhou,2004,1400.0,0.0,0.0,5.0,0.0,0.0,128.0,0.0,0.0,4.0,0.0,0.0,7435.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,128.0,7435.0,0.0,0.0,0.0
Guizhou,2005,2200.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9635.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,9635.0,0.0,0.0,0.0
Guizhou,2006,4400.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14035.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,14035.0,0.0,0.0,0.0
Guizhou,2007,2400.0,0.0,0.0,5.0,0.0,0.0,305.0,0.0,0.0,6.0,0.0,0.0,16190.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,305.0,16190.0,0.0,0.0,0.0
Guizhou,2008,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16790.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,16790.0,0.0,0.0,0.0
Guizhou,2009,2100.0,0.0,0.0,5.0,0.0,0.0,900.0,0.0,0.0,6.0,0.0,0.0,17990.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,900.0,17990.0,0.0,0.0,0.0
Guizhou,2010,650.0,0.0,0.0,2.0,0.0,0.0,250.0,0.0,0.0,2.0,0.0,0.0,18390.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,250.0,18390.0,0.0,0.0,0.0
Guizhou,2011,1250.0,0.0,248.0,3.0,0.0,5.0,400.0,0.0,0.0,2.0,0.0,0.0,19240.0,0.0,248.0,62.0,0.0,5.0,248.0,5.0,0.0,0.0,248.0,5.0,1250.0,248.0,0.0,248.0,400.0,19240.0,248.0,0.0,248.0
Guizhou,2012,1200.0,0.0,100.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20440.0,0.0,348.0,64.0,0.0,7.0,100.0,2.0,0.0,0.0,348.0,7.0,1200.0,100.0,0.0,100.0,0.0,20440.0,348.0,0.0,348.0
Guizhou,2013,3400.0,0.0,590.0,6.0,0.0,12.0,400.0,0.0,0.0,2.0,0.0,0.0,23440.0,0.0,938.0,68.0,0.0,19.0,590.0,12.0,0.0,0.0,938.0,19.0,3400.0,590.0,0.0,590.0,400.0,23440.0,938.0,0.0,938.0
Guizhou,2014,1000.0,0.0,649.0,2.0,0.0,14.0,1100.0,0.0,0.0,7.0,0.0,0.0,23340.0,0.0,1587.0,63.0,0.0,33.0,649.0,14.0,0.0,0.0,1587.0,33.0,1000.0,649.0,0.0,649.0,1100.0,23340.0,1587.0,0.0,1587.0
