province_id,province,province_cn,year,total_generation_100m_kwh,clean_generation_100m_kwh,clean_generation_share_percent,nonclean_generation_100m_kwh,nonclean_generation_share_percent,windsolar_generation_share_percent
2,Yunnan,云南,2002,373.16,209.23000000000002,56.0697824,163.93,43.9302176,
2,Yunnan,云南,2003,474.79999999999995,280.9,59.161752320000005,193.9,40.83824768,
2,Yunnan,云南,2004,548.05,303.29999999999995,55.34166591,244.75,44.658334090000004,
2,Yunnan,云南,2005,624.2,349.31000000000006,55.96123037,274.89,44.038769630000004,
2,Yunnan,云南,2006,753.63,355.77,47.20751562,397.86,52.792484380000005,
2,Yunnan,云南,2007,904.5,436.52,48.26091763,467.98,51.73908237,
2,Yunnan,云南,2008,1078.52,664.22,61.58624782,414.3,38.413752179999996,
2,Yunnan,云南,2009,1170.86,622.8970549999999,53.19996029000001,547.962945,46.80003971,
2,Yunnan,云南,2010,1365.0299999999997,818.6389529999998,59.9722316,546.391047,40.0277684,
2,Yunnan,云南,2011,1555.0800000000002,1019.2450390000001,65.54293278,535.834961,34.45706722,
2,Yunnan,云南,2012,1759.13,1290.626734,73.36733124,468.50326600000005,26.63266876,
2,Yunnan,云南,2013,2180.5117,1702.0417,78.05698543,478.47,21.94301457,1.898636912
2,Yunnan,云南,2014,2526.365811,2135.8558110000004,84.54261856000001,390.51,15.45738144,2.315579151
2,Yunnan,云南,2015,2553.373447,2288.536147,89.62794493,264.8373,10.37205507,3.587411004
2,Yunnan,云南,2016,2692.544,2456.2439999999997,91.22391315,236.29999999999998,8.776086852999999,0.1407590739
2,Yunnan,云南,2017,2950.0,2712.9,91.96271186,237.10000000000002,8.037288135999999,7.439322034
2,Yunnan,云南,2018,3242.0,2954.7,91.1381863,287.3,8.861813695,7.867982727
2,Yunnan,云南,2019,3466.0,3156.7,91.07616849,309.3,8.923831506,8.467109059
2,Yunnan,云南,2020,3674.0,3264.2,88.84594447,409.79999999999995,11.154055529999999,8.16194883
2,Yunnan,云南,2021,3770.2300000000005,3318.0300000000007,88.00603677,452.2,11.99396323,7.6021887260000005
2,Yunnan,云南,2022,4016.65,3557.55,88.57007705,459.09999999999997,11.42992295,6.702351462
2,Yunnan,云南,2023,4151.009538,3510.709538,84.5748367,640.3,15.4251633,10.24883215
3,Neimenggu,内蒙古,2000,439.2187,7.128699999999981,1.623041095,432.09000000000003,98.3769589,
3,Neimenggu,内蒙古,2001,465.49,8.56000000000006,1.8389224259999999,456.92999999999995,98.16107757,
3,Neimenggu,内蒙古,2002,514.85,7.550000000000068,1.466446538,507.29999999999995,98.53355346000001,
3,Neimenggu,内蒙古,2003,647.73,9.019999999999982,1.39255554,638.71,98.60744446000001,
3,Neimenggu,内蒙古,2004,816.44,11.220000000000027,1.374258978,805.22,98.62574102,
3,Neimenggu,内蒙古,2005,1056.5900000000001,2.310000000000173,0.21862785,1054.28,99.78137215000001,
3,Neimenggu,内蒙古,2006,1412.54,16.59999999999991,1.175187959,1395.94,98.82481204,
