province,province_cn,year,month,series_type,variable,value,unit,code
Hunan,湖南,2020,10,power_output,power_output_jan_nov_10k_kwh,1057226.0,万千瓦时,S5151472
Hunan,湖南,2020,10,solar_utilization_hours,solar_utilization_hours_jan_nov,798.0,小时,S5150486
Hunan,湖南,2020,10,wind_utilization_hours,wind_utilization_hours,1689.0,小时,S5132526
Hunan,湖南,2020,11,power_output,power_output_jan_nov_10k_kwh,1133189.0,万千瓦时,S5151472
Hunan,湖南,2020,11,solar_utilization_hours,solar_utilization_hours_jan_nov,868.0,小时,S5150486
Hunan,湖南,2020,11,wind_utilization_hours,wind_utilization_hours,1926.0,小时,S5132526
Hunan,湖南,2020,12,solar_utilization_hours,solar_utilization_hours_jan_nov,902.0,小时,S5150486
Hunan,湖南,2020,12,wind_utilization_hours,wind_utilization_hours,2028.0,小时,S5132526
Hunan,湖南,2021,2,power_output,power_output_jan_nov_10k_kwh,126721.0,万千瓦时,S5151472
Hunan,湖南,2021,2,solar_utilization_hours,solar_utilization_hours_jan_nov,142.0,小时,S5150486
Hunan,湖南,2021,2,wind_utilization_hours,wind_utilization_hours,312.0,小时,S5132526
Hunan,湖南,2021,3,power_output,power_output_jan_nov_10k_kwh,208319.0,万千瓦时,S5151472
Hunan,湖南,2021,3,solar_utilization_hours,solar_utilization_hours_jan_nov,198.0,小时,S5150486
Hunan,湖南,2021,3,wind_utilization_hours,wind_utilization_hours,531.0,小时,S5132526
Hunan,湖南,2021,4,power_output,power_output_jan_nov_10k_kwh,314244.0,万千瓦时,S5151472
Hunan,湖南,2021,4,solar_utilization_hours,solar_utilization_hours_jan_nov,260.0,小时,S5150486
Hunan,湖南,2021,4,wind_utilization_hours,wind_utilization_hours,699.0,小时,S5132526
Hunan,湖南,2021,5,power_output,power_output_jan_nov_10k_kwh,400547.0,万千瓦时,S5151472
Hunan,湖南,2021,5,solar_utilization_hours,solar_utilization_hours_jan_nov,342.0,小时,S5150486
Hunan,湖南,2021,5,wind_utilization_hours,wind_utilization_hours,876.0,小时,S5132526
Hunan,湖南,2021,6,power_output,power_output_jan_nov_10k_kwh,482905.0,万千瓦时,S5151472
Hunan,湖南,2021,6,solar_utilization_hours,solar_utilization_hours_jan_nov,451.0,小时,S5150486
Hunan,湖南,2021,6,wind_utilization_hours,wind_utilization_hours,1021.0,小时,S5132526
Hunan,湖南,2021,7,power_output,power_output_jan_nov_10k_kwh,617938.0,万千瓦时,S5151472
Hunan,湖南,2021,7,solar_utilization_hours,solar_utilization_hours_jan_nov,577.0,小时,S5150486
Hunan,湖南,2021,7,wind_utilization_hours,wind_utilization_hours,1226.0,小时,S5132526
Hunan,湖南,2021,8,power_output,power_output_jan_nov_10k_kwh,724777.0,万千瓦时,S5151472
Hunan,湖南,2021,8,solar_utilization_hours,solar_utilization_hours_jan_nov,692.0,小时,S5150486
Hunan,湖南,2021,8,wind_utilization_hours,wind_utilization_hours,1378.0,小时,S5132526
Hunan,湖南,2021,9,power_output,power_output_jan_nov_10k_kwh,835170.0,万千瓦时,S5151472
Hunan,湖南,2021,9,solar_utilization_hours,solar_utilization_hours_jan_nov,820.0,小时,S5150486
Hunan,湖南,2021,9,wind_utilization_hours,wind_utilization_hours,1483.0,小时,S5132526
Hunan,湖南,2021,10,power_output,power_output_jan_nov_10k_kwh,907632.0,万千瓦时,S5151472
Hunan,湖南,2021,10,solar_utilization_hours,solar_utilization_hours_jan_nov,896.0,小时,S5150486
Hunan,湖南,2021,10,wind_utilization_hours,wind_utilization_hours,1770.0,小时,S5132526
Hunan,湖南,2021,11,power_output,power_output_jan_nov_10k_kwh,1001521.0,万千瓦时,S5151472
Hunan,湖南,2021,11,solar_utilization_hours,solar_utilization_hours_jan_nov,973.0,小时,S5150486
Hunan,湖南,2021,11,wind_utilization_hours,wind_utilization_hours,1933.0,小时,S5132526
Hunan,湖南,2021,12,wind_utilization_hours,wind_utilization_hours,2080.0,小时,S5132526
Hunan,湖南,2022,2,power_output,power_output_jan_nov_10k_kwh,174591.0,万千瓦时,S5151472
Hunan,湖南,2022,2,solar_utilization_hours,solar_utilization_hours_jan_nov,79.0,小时,S5150486
Hunan,湖南,2022,2,wind_utilization_hours,wind_utilization_hours,230.0,小时,S5132526
Hunan,湖南,2022,3,power_output,power_output_jan_nov_10k_kwh,275146.0,万千瓦时,S5151472
Hunan,湖南,2022,3,solar_utilization_hours,solar_utilization_hours_jan_nov,160.0,小时,S5150486
Hunan,湖南,2022,3,wind_utilization_hours,wind_utilization_hours,464.0,小时,S5132526
Hunan,湖南,2022,4,power_output,power_output_jan_nov_10k_kwh,342715.0,万千瓦时,S5151472
Hunan,湖南,2022,4,solar_utilization_hours,solar_utilization_hours_jan_nov,258.0,小时,S5150486
Hunan,湖南,2022,4,wind_utilization_hours,wind_utilization_hours,670.0,小时,S5132526
Hunan,湖南,2022,5,power_output,power_output_jan_nov_10k_kwh,396357.0,万千瓦时,S5151472
Hunan,湖南,2022,5,solar_utilization_hours,solar_utilization_hours_jan_nov,350.0,小时,S5150486
Hunan,湖南,2022,5,wind_utilization_hours,wind_utilization_hours,796.0,小时,S5132526
Hunan,湖南,2022,6,power_output,power_output_jan_nov_10k_kwh,455494.0,万千瓦时,S5151472
Hunan,湖南,2022,6,solar_utilization_hours,solar_utilization_hours_jan_nov,453.0,小时,S5150486
Hunan,湖南,2022,6,wind_utilization_hours,wind_utilization_hours,1000.0,小时,S5132526
Hunan,湖南,2022,7,power_output,power_output_jan_nov_10k_kwh,550410.0,万千瓦时,S5151472
Hunan,湖南,2022,7,solar_utilization_hours,solar_utilization_hours_jan_nov,590.0,小时,S5150486
Hunan,湖南,2022,7,wind_utilization_hours,wind_utilization_hours,1222.0,小时,S5132526
Hunan,湖南,2022,8,power_output,power_output_jan_nov_10k_kwh,683656.0,万千瓦时,S5151472
Hunan,湖南,2022,8,solar_utilization_hours,solar_utilization_hours_jan_nov,741.0,小时,S5150486
Hunan,湖南,2022,8,wind_utilization_hours,wind_utilization_hours,1393.0,小时,S5132526
Hunan,湖南,2022,9,power_output,power_output_jan_nov_10k_kwh,797809.0,万千瓦时,S5151472
Hunan,湖南,2022,9,solar_utilization_hours,solar_utilization_hours_jan_nov,871.0,小时,S5150486
Hunan,湖南,2022,9,wind_utilization_hours,wind_utilization_hours,1541.0,小时,S5132526
Hunan,湖南,2022,10,power_output,power_output_jan_nov_10k_kwh,865920.0,万千瓦时,S5151472
Hunan,湖南,2022,10,solar_utilization_hours,solar_utilization_hours_jan_nov,976.0,小时,S5150486
Hunan,湖南,2022,10,wind_utilization_hours,wind_utilization_hours,1812.0,小时,S5132526
Hunan,湖南,2022,11,power_output,power_output_jan_nov_10k_kwh,957730.0,万千瓦时,S5151472
Hunan,湖南,2022,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1046.53,小时,S5150486
Hunan,湖南,2022,11,wind_utilization_hours,wind_utilization_hours,1993.45,小时,S5132526
Hunan,湖南,2022,12,wind_utilization_hours,wind_utilization_hours,2144.0,小时,S5132526
Hunan,湖南,2023,2,solar_utilization_hours,solar_utilization_hours_jan_nov,119.0,小时,S5150486
Hunan,湖南,2023,2,wind_utilization_hours,wind_utilization_hours,372.0,小时,S5132526
Hunan,湖南,2023,3,power_output,power_output_jan_nov_10k_kwh,237070.0,万千瓦时,S5151472
Hunan,湖南,2023,3,solar_utilization_hours,solar_utilization_hours_jan_nov,199.0,小时,S5150486
Hunan,湖南,2023,3,wind_utilization_hours,wind_utilization_hours,571.0,小时,S5132526
Hunan,湖南,2023,4,power_output,power_output_jan_nov_10k_kwh,328356.0,万千瓦时,S5151472
Hunan,湖南,2023,4,solar_utilization_hours,solar_utilization_hours_jan_nov,292.0,小时,S5150486
Hunan,湖南,2023,4,wind_utilization_hours,wind_utilization_hours,826.0,小时,S5132526
Hunan,湖南,2023,5,power_output,power_output_jan_nov_10k_kwh,425760.0,万千瓦时,S5151472
Hunan,湖南,2023,5,solar_utilization_hours,solar_utilization_hours_jan_nov,395.0,小时,S5150486
Hunan,湖南,2023,5,wind_utilization_hours,wind_utilization_hours,1062.0,小时,S5132526
Hunan,湖南,2023,6,power_output,power_output_jan_nov_10k_kwh,551354.0,万千瓦时,S5151472
Hunan,湖南,2023,6,solar_utilization_hours,solar_utilization_hours_jan_nov,503.0,小时,S5150486
Hunan,湖南,2023,6,wind_utilization_hours,wind_utilization_hours,1222.0,小时,S5132526
Hunan,湖南,2023,7,power_output,power_output_jan_nov_10k_kwh,680443.0,万千瓦时,S5151472
Hunan,湖南,2023,7,solar_utilization_hours,solar_utilization_hours_jan_nov,647.0,小时,S5150486
Hunan,湖南,2023,7,wind_utilization_hours,wind_utilization_hours,1497.0,小时,S5132526
Hunan,湖南,2023,8,power_output,power_output_jan_nov_10k_kwh,775618.0,万千瓦时,S5151472
Hunan,湖南,2023,8,solar_utilization_hours,solar_utilization_hours_jan_nov,779.0,小时,S5150486
Hunan,湖南,2023,8,wind_utilization_hours,wind_utilization_hours,1602.0,小时,S5132526
Hunan,湖南,2023,9,power_output,power_output_jan_nov_10k_kwh,856087.0,万千瓦时,S5151472
Hunan,湖南,2023,9,solar_utilization_hours,solar_utilization_hours_jan_nov,878.0,小时,S5150486
Hunan,湖南,2023,9,wind_utilization_hours,wind_utilization_hours,1767.0,小时,S5132526
Hunan,湖南,2023,10,power_output,power_output_jan_nov_10k_kwh,965666.0,万千瓦时,S5151472
Hunan,湖南,2023,10,solar_utilization_hours,solar_utilization_hours_jan_nov,970.0,小时,S5150486
Hunan,湖南,2023,10,wind_utilization_hours,wind_utilization_hours,1916.0,小时,S5132526
Hunan,湖南,2023,11,power_output,power_output_jan_nov_10k_kwh,1065702.29,万千瓦时,S5151472
Hunan,湖南,2023,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1053.0,小时,S5150486
Hunan,湖南,2023,11,wind_utilization_hours,wind_utilization_hours,2103.0,小时,S5132526
Hunan,湖南,2023,12,wind_utilization_hours,wind_utilization_hours,2271.0,小时,S5132526
Jiangsu,江苏,2014,2,wind_utilization_hours,wind_utilization_hours,435.0,小时,S5132518
Jiangsu,江苏,2014,3,wind_utilization_hours,wind_utilization_hours,634.0,小时,S5132518
Jiangsu,江苏,2014,4,wind_utilization_hours,wind_utilization_hours,797.0,小时,S5132518
Jiangsu,江苏,2014,5,wind_utilization_hours,wind_utilization_hours,977.0,小时,S5132518
Jiangsu,江苏,2014,6,wind_utilization_hours,wind_utilization_hours,1108.0,小时,S5132518
Jiangsu,江苏,2014,7,wind_utilization_hours,wind_utilization_hours,1234.0,小时,S5132518
Jiangsu,江苏,2014,8,wind_utilization_hours,wind_utilization_hours,1364.0,小时,S5132518
Jiangsu,江苏,2014,9,wind_utilization_hours,wind_utilization_hours,1549.0,小时,S5132518
Jiangsu,江苏,2014,10,wind_utilization_hours,wind_utilization_hours,1713.0,小时,S5132518
Jiangsu,江苏,2014,11,wind_utilization_hours,wind_utilization_hours,1872.0,小时,S5132518
Jiangsu,江苏,2015,2,wind_utilization_hours,wind_utilization_hours,317.0,小时,S5132518
Jiangsu,江苏,2015,3,wind_utilization_hours,wind_utilization_hours,470.0,小时,S5132518
Jiangsu,江苏,2015,4,wind_utilization_hours,wind_utilization_hours,654.0,小时,S5132518
Jiangsu,江苏,2015,5,wind_utilization_hours,wind_utilization_hours,773.0,小时,S5132518
Jiangsu,江苏,2015,6,power_output,power_output_jan_nov_10k_kwh,584419.0,万千瓦时,S5151464
Jiangsu,江苏,2015,6,wind_utilization_hours,wind_utilization_hours,948.0,小时,S5132518
Jiangsu,江苏,2015,7,power_output,power_output_jan_nov_10k_kwh,667338.0,万千瓦时,S5151464
Jiangsu,江苏,2015,7,wind_utilization_hours,wind_utilization_hours,1086.0,小时,S5132518
Jiangsu,江苏,2015,8,power_output,power_output_jan_nov_10k_kwh,748319.0,万千瓦时,S5151464
Jiangsu,江苏,2015,8,wind_utilization_hours,wind_utilization_hours,1225.0,小时,S5132518
Jiangsu,江苏,2015,9,power_output,power_output_jan_nov_10k_kwh,833824.0,万千瓦时,S5151464
Jiangsu,江苏,2015,9,wind_utilization_hours,wind_utilization_hours,1338.0,小时,S5132518
Jiangsu,江苏,2015,10,power_output,power_output_jan_nov_10k_kwh,908615.0,万千瓦时,S5151464
Jiangsu,江苏,2015,10,wind_utilization_hours,wind_utilization_hours,1452.0,小时,S5132518
Jiangsu,江苏,2015,11,power_output,power_output_jan_nov_10k_kwh,1012832.0,万千瓦时,S5151464
Jiangsu,江苏,2015,11,wind_utilization_hours,wind_utilization_hours,1638.0,小时,S5132518
Jiangsu,江苏,2016,2,power_output,power_output_jan_nov_10k_kwh,196543.0,万千瓦时,S5151464
Jiangsu,江苏,2016,2,wind_utilization_hours,wind_utilization_hours,430.0,小时,S5132518
Jiangsu,江苏,2016,3,power_output,power_output_jan_nov_10k_kwh,291596.0,万千瓦时,S5151464
Jiangsu,江苏,2016,3,wind_utilization_hours,wind_utilization_hours,621.0,小时,S5132518
Jiangsu,江苏,2016,4,power_output,power_output_jan_nov_10k_kwh,380318.0,万千瓦时,S5151464
Jiangsu,江苏,2016,4,wind_utilization_hours,wind_utilization_hours,772.0,小时,S5132518
Jiangsu,江苏,2016,5,power_output,power_output_jan_nov_10k_kwh,484125.0,万千瓦时,S5151464
Jiangsu,江苏,2016,5,wind_utilization_hours,wind_utilization_hours,945.0,小时,S5132518
Jiangsu,江苏,2016,6,power_output,power_output_jan_nov_10k_kwh,556305.0,万千瓦时,S5151464
Jiangsu,江苏,2016,6,wind_utilization_hours,wind_utilization_hours,1049.0,小时,S5132518
Jiangsu,江苏,2016,7,power_output,power_output_jan_nov_10k_kwh,673763.0,万千瓦时,S5151464
Jiangsu,江苏,2016,7,wind_utilization_hours,wind_utilization_hours,1165.0,小时,S5132518
Jiangsu,江苏,2016,8,power_output,power_output_jan_nov_10k_kwh,801503.0,万千瓦时,S5151464
Jiangsu,江苏,2016,8,wind_utilization_hours,wind_utilization_hours,1291.0,小时,S5132518
Jiangsu,江苏,2016,9,power_output,power_output_jan_nov_10k_kwh,892293.0,万千瓦时,S5151464
Jiangsu,江苏,2016,9,wind_utilization_hours,wind_utilization_hours,1449.0,小时,S5132518
Jiangsu,江苏,2016,10,power_output,power_output_jan_nov_10k_kwh,975690.0,万千瓦时,S5151464
Jiangsu,江苏,2016,10,wind_utilization_hours,wind_utilization_hours,1644.0,小时,S5132518
Jiangsu,江苏,2016,11,power_output,power_output_jan_nov_10k_kwh,1112977.0,万千瓦时,S5151464
Jiangsu,江苏,2016,11,wind_utilization_hours,wind_utilization_hours,1822.0,小时,S5132518
Jiangsu,江苏,2017,2,power_output,power_output_jan_nov_10k_kwh,249072.0,万千瓦时,S5151464
Jiangsu,江苏,2017,2,wind_utilization_hours,wind_utilization_hours,353.0,小时,S5132518
Jiangsu,江苏,2017,3,power_output,power_output_jan_nov_10k_kwh,365183.0,万千瓦时,S5151464
Jiangsu,江苏,2017,3,wind_utilization_hours,wind_utilization_hours,516.0,小时,S5132518
Jiangsu,江苏,2017,4,power_output,power_output_jan_nov_10k_kwh,489589.0,万千瓦时,S5151464
Jiangsu,江苏,2017,4,wind_utilization_hours,wind_utilization_hours,706.0,小时,S5132518
Jiangsu,江苏,2017,5,power_output,power_output_jan_nov_10k_kwh,564938.0,万千瓦时,S5151464
Jiangsu,江苏,2017,5,wind_utilization_hours,wind_utilization_hours,894.0,小时,S5132518
Jiangsu,江苏,2017,6,power_output,power_output_jan_nov_10k_kwh,670341.0,万千瓦时,S5151464
Jiangsu,江苏,2017,6,wind_utilization_hours,wind_utilization_hours,1007.0,小时,S5132518
Jiangsu,江苏,2017,7,power_output,power_output_jan_nov_10k_kwh,827294.0,万千瓦时,S5151464
Jiangsu,江苏,2017,7,wind_utilization_hours,wind_utilization_hours,1101.0,小时,S5132518
Jiangsu,江苏,2017,8,power_output,power_output_jan_nov_10k_kwh,980891.0,万千瓦时,S5151464
Jiangsu,江苏,2017,8,wind_utilization_hours,wind_utilization_hours,1247.0,小时,S5132518
Jiangsu,江苏,2017,9,power_output,power_output_jan_nov_10k_kwh,1074156.0,万千瓦时,S5151464
Jiangsu,江苏,2017,9,wind_utilization_hours,wind_utilization_hours,1398.0,小时,S5132518
Jiangsu,江苏,2017,10,power_output,power_output_jan_nov_10k_kwh,1117197.0,万千瓦时,S5151464
Jiangsu,江苏,2017,10,wind_utilization_hours,wind_utilization_hours,1661.0,小时,S5132518
Jiangsu,江苏,2017,11,power_output,power_output_jan_nov_10k_kwh,1206337.0,万千瓦时,S5151464
Jiangsu,江苏,2017,11,wind_utilization_hours,wind_utilization_hours,1853.0,小时,S5132518
Jiangsu,江苏,2018,2,power_output,power_output_jan_nov_10k_kwh,223110.0,万千瓦时,S5151464
Jiangsu,江苏,2018,2,solar_utilization_hours,solar_utilization_hours_jan_nov,149.0,小时,S5150478
Jiangsu,江苏,2018,2,wind_utilization_hours,wind_utilization_hours,460.0,小时,S5132518
Jiangsu,江苏,2018,3,power_output,power_output_jan_nov_10k_kwh,285371.0,万千瓦时,S5151464
Jiangsu,江苏,2018,3,solar_utilization_hours,solar_utilization_hours_jan_nov,255.0,小时,S5150478
Jiangsu,江苏,2018,3,wind_utilization_hours,wind_utilization_hours,729.0,小时,S5132518
Jiangsu,江苏,2018,4,power_output,power_output_jan_nov_10k_kwh,339688.0,万千瓦时,S5151464
Jiangsu,江苏,2018,4,solar_utilization_hours,solar_utilization_hours_jan_nov,376.0,小时,S5150478
Jiangsu,江苏,2018,4,wind_utilization_hours,wind_utilization_hours,973.0,小时,S5132518
Jiangsu,江苏,2018,5,power_output,power_output_jan_nov_10k_kwh,385337.0,万千瓦时,S5151464
Jiangsu,江苏,2018,5,solar_utilization_hours,solar_utilization_hours_jan_nov,476.0,小时,S5150478
Jiangsu,江苏,2018,5,wind_utilization_hours,wind_utilization_hours,1135.0,小时,S5132518
Jiangsu,江苏,2018,6,power_output,power_output_jan_nov_10k_kwh,478351.0,万千瓦时,S5151464
Jiangsu,江苏,2018,6,solar_utilization_hours,solar_utilization_hours_jan_nov,577.0,小时,S5150478
Jiangsu,江苏,2018,6,wind_utilization_hours,wind_utilization_hours,1263.0,小时,S5132518
Jiangsu,江苏,2018,7,power_output,power_output_jan_nov_10k_kwh,628096.0,万千瓦时,S5151464
Jiangsu,江苏,2018,7,solar_utilization_hours,solar_utilization_hours_jan_nov,695.0,小时,S5150478
Jiangsu,江苏,2018,7,wind_utilization_hours,wind_utilization_hours,1497.0,小时,S5132518
Jiangsu,江苏,2018,8,power_output,power_output_jan_nov_10k_kwh,769292.0,万千瓦时,S5151464
Jiangsu,江苏,2018,8,solar_utilization_hours,solar_utilization_hours_jan_nov,816.0,小时,S5150478
Jiangsu,江苏,2018,8,wind_utilization_hours,wind_utilization_hours,1782.0,小时,S5132518
Jiangsu,江苏,2018,9,power_output,power_output_jan_nov_10k_kwh,929467.0,万千瓦时,S5151464
Jiangsu,江苏,2018,9,solar_utilization_hours,solar_utilization_hours_jan_nov,903.0,小时,S5150478
Jiangsu,江苏,2018,9,wind_utilization_hours,wind_utilization_hours,1857.0,小时,S5132518
Jiangsu,江苏,2018,10,power_output,power_output_jan_nov_10k_kwh,1071471.0,万千瓦时,S5151464
Jiangsu,江苏,2018,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1018.0,小时,S5150478
Jiangsu,江苏,2018,10,wind_utilization_hours,wind_utilization_hours,1986.0,小时,S5132518
Jiangsu,江苏,2018,11,power_output,power_output_jan_nov_10k_kwh,1240458.0,万千瓦时,S5151464
Jiangsu,江苏,2018,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1082.0,小时,S5150478
Jiangsu,江苏,2018,11,wind_utilization_hours,wind_utilization_hours,2131.0,小时,S5132518
Jiangsu,江苏,2018,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1059.0,小时,S5150478
Jiangsu,江苏,2018,12,wind_utilization_hours,wind_utilization_hours,2216.0,小时,S5132518
Jiangsu,江苏,2019,2,power_output,power_output_jan_nov_10k_kwh,316525.0,万千瓦时,S5151464
Jiangsu,江苏,2019,2,solar_utilization_hours,solar_utilization_hours_jan_nov,114.0,小时,S5150478
Jiangsu,江苏,2019,2,wind_utilization_hours,wind_utilization_hours,306.0,小时,S5132518
Jiangsu,江苏,2019,3,power_output,power_output_jan_nov_10k_kwh,499951.0,万千瓦时,S5151464
Jiangsu,江苏,2019,3,solar_utilization_hours,solar_utilization_hours_jan_nov,229.0,小时,S5150478
Jiangsu,江苏,2019,3,wind_utilization_hours,wind_utilization_hours,516.0,小时,S5132518
Jiangsu,江苏,2019,4,power_output,power_output_jan_nov_10k_kwh,647185.0,万千瓦时,S5151464
