province,province_cn,year,month,technology,generation_ytd_100m_kwh,generation_monthly_100m_kwh,combined_jan_feb_flag,negative_increment_flag,wind_code,wind_name,wind_source
Fujian,福建,2023,2,hydro,33.0,,True,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,3,hydro,49.0,16.0,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,4,hydro,76.1,27.099999999999994,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,5,hydro,102.8,26.700000000000003,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,6,hydro,127.2,24.400000000000006,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,7,hydro,146.3,19.10000000000001,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,8,hydro,168.7,22.399999999999977,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,9,hydro,192.4,23.700000000000017,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,10,hydro,205.9,13.5,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,11,hydro,217.3,11.400000000000006,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2023,12,hydro,228.7,11.399999999999977,False,False,S0075921,福建:发电量:水力:累计值,国家统计局
Fujian,福建,2000,1,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,3,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,4,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,5,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,6,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,7,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,8,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,9,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,10,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,11,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2000,12,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,3,nuclear,0.0,,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,4,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,5,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,6,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,7,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,8,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,9,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,10,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,11,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2001,12,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2005,1,nuclear,0.0,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,5,nuclear,19.35,,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,6,nuclear,27.34,7.989999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,7,nuclear,35.13,7.790000000000003,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,8,nuclear,43.14,8.009999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,9,nuclear,51.14,8.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,10,nuclear,58.2,7.060000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,11,nuclear,66.31,8.11,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2013,12,nuclear,75.2,8.89,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,2,nuclear,7.06,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,3,nuclear,7.06,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,4,nuclear,7.06,0.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,5,nuclear,24.3,17.240000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,6,nuclear,32.28,7.98,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,7,nuclear,44.24,11.96,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,8,nuclear,62.24,18.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,9,nuclear,77.62,15.380000000000003,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,10,nuclear,94.67,17.049999999999997,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,11,nuclear,116.47,21.799999999999997,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2014,12,nuclear,141.01,24.539999999999992,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,2,nuclear,40.83,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,3,nuclear,57.1,16.270000000000003,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,4,nuclear,75.5,18.4,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,5,nuclear,101.8,26.299999999999997,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,6,nuclear,128.7,26.89999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,7,nuclear,157.1,28.400000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,8,nuclear,186.4,29.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,9,nuclear,214.0,27.599999999999994,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,10,nuclear,234.7278,20.727800000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,11,nuclear,260.4191,25.691300000000012,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2015,12,nuclear,289.9721,29.552999999999997,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,2,nuclear,45.5,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,3,nuclear,76.1,30.599999999999994,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,4,nuclear,104.0,27.900000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,5,nuclear,133.1,29.099999999999994,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,6,nuclear,163.4,30.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,7,nuclear,199.6,36.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,8,nuclear,242.5,42.900000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,9,nuclear,278.5,36.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,10,nuclear,311.0,32.5,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,11,nuclear,353.1,42.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2016,12,nuclear,409.1,56.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,2,nuclear,76.4,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,3,nuclear,126.6,50.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,4,nuclear,172.9,46.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,5,nuclear,216.3,43.400000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,6,nuclear,247.5,31.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,7,nuclear,299.0,51.5,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,8,nuclear,354.3,55.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,9,nuclear,406.2,51.89999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,10,nuclear,456.4,50.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,11,nuclear,511.5,55.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2017,12,nuclear,560.1,48.60000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,2,nuclear,85.5,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,3,nuclear,138.7,53.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,4,nuclear,200.1,61.400000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,5,nuclear,264.3,64.20000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,6,nuclear,324.3,60.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,7,nuclear,383.5,59.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,8,nuclear,438.3,54.80000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,9,nuclear,489.2,50.89999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,10,nuclear,543.6,54.400000000000034,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,11,nuclear,597.3,53.69999999999993,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2018,12,nuclear,643.7,46.40000000000009,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,2,nuclear,86.1,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,3,nuclear,137.5,51.400000000000006,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,4,nuclear,189.7,52.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,5,nuclear,229.9,40.20000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,6,nuclear,276.2,46.29999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,7,nuclear,331.8,55.60000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,8,nuclear,389.8,58.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,9,nuclear,443.1,53.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,10,nuclear,494.4,51.299999999999955,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,11,nuclear,556.2,61.80000000000007,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2019,12,nuclear,621.2,65.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,2,nuclear,77.0,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,3,nuclear,130.3,53.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,4,nuclear,183.3,53.0,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,5,nuclear,241.1,57.79999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,6,nuclear,290.8,49.70000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,7,nuclear,354.4,63.599999999999966,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,8,nuclear,417.5,63.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,9,nuclear,476.6,59.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,10,nuclear,526.8,50.19999999999993,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,11,nuclear,589.4,62.60000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2020,12,nuclear,652.5,63.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,2,nuclear,109.9,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,3,nuclear,177.1,67.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,4,nuclear,242.2,65.1,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,5,nuclear,314.9,72.69999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,6,nuclear,383.2,68.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,7,nuclear,453.5,70.30000000000001,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,8,nuclear,521.8,68.29999999999995,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,9,nuclear,586.1,64.30000000000007,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,10,nuclear,650.0,63.89999999999998,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,11,nuclear,712.1,62.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2021,12,nuclear,777.2,65.10000000000002,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,2,nuclear,108.8,,True,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,3,nuclear,168.1,59.3,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,4,nuclear,235.7,67.6,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,5,nuclear,305.6,69.90000000000003,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,6,nuclear,372.1,66.5,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
Fujian,福建,2022,7,nuclear,452.3,80.19999999999999,False,False,S0248470,福建:发电量:核能:累计值,国家统计局
