province,year,total_generation_billion_kwh,total_generation_billion_kwh_source_file,hydro_capacity_10k_kw,hydro_capacity_10k_kw_source_file,thermal_capacity_10k_kw,thermal_capacity_10k_kw_source_file,total_capacity_10k_kw,total_capacity_10k_kw_source_file,thermal_generation_billion_kwh,thermal_generation_billion_kwh_source_file,wind_industrial_energy_consumption_10k_tce,wind_industrial_energy_consumption_10k_tce_source_file,total_nox_10k_ton,total_nox_10k_ton_source_file,wind_generation_billion_kwh,wind_generation_billion_kwh_source_file,wind_capacity_10k_kw,wind_capacity_10k_kw_source_file,solar_capacity_10k_kw,solar_capacity_10k_kw_source_file,solar_generation_billion_kwh,solar_generation_billion_kwh_source_file,industrial_nox_10k_ton,industrial_nox_10k_ton_source_file,wind_capacity_addition_10k_kw,wind_capacity_addition_10k_kw_source_file,wind_total_energy_consumption_10k_tce,wind_total_energy_consumption_10k_tce_source_file,wind_coal_share_energy_consumption_pct,wind_coal_share_energy_consumption_pct_source_file,total_pm_10k_ton,total_pm_10k_ton_source_file
Beijing,2014,36.88524,数据模板命名.csv,101,数据模板命名.csv,970,数据模板命名.csv,1090,数据模板命名.csv,32.885,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,15.1,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.28,数据模板命名.csv,15,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,2.48,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,,6831.2,上海_能源消费总量.csv,20.37,上海_能源消费总量.csv,5.7372,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2015,42.0884724,数据模板命名.csv,98,数据模板命名.csv,965,数据模板命名.csv,1086,数据模板命名.csv,40.79184,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,13.76,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.26,数据模板命名.csv,15,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,7.59,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,,6852.6,上海_能源消费总量.csv,13.051838,上海_能源消费总量.csv,4.9387,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2016,43.43901,数据模板命名.csv,98,数据模板命名.csv,971,数据模板命名.csv,1103,数据模板命名.csv,41.75,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,9.61,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.3,数据模板命名.csv,19,数据模板命名.csv,15.35,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,0.1,数据模板命名.csv,,,,,6961.7,上海_能源消费总量.csv,9.22,上海_能源消费总量.csv,3.4535,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2017,39.7,数据模板命名.csv,98,数据模板命名.csv,1077,数据模板命名.csv,1219,数据模板命名.csv,37.23,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,11.24,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.347,数据模板命名.csv,19,数据模板命名.csv,24.9,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,0.225,数据模板命名.csv,,,,,7132.8,上海_能源消费总量.csv,5.06,上海_能源消费总量.csv,3.24,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2018,45.1,数据模板命名.csv,98,数据模板命名.csv,1119,数据模板命名.csv,1276,数据模板命名.csv,42.28,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,0.349,数据模板命名.csv,19,数据模板命名.csv,39.79,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,0.306,数据模板命名.csv,,,,,7269.7,上海_能源消费总量.csv,2.77,上海_能源消费总量.csv,,
Beijing,2019,46.4,数据模板命名.csv,99,数据模板命名.csv,1135,数据模板命名.csv,1304,数据模板命名.csv,42.05,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,9.86,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.341,数据模板命名.csv,19,数据模板命名.csv,51.05,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,0.477,数据模板命名.csv,,,,,7360.3,上海_能源消费总量.csv,1.81,上海_能源消费总量.csv,,
Beijing,2020,45.7,数据模板命名.csv,99,数据模板命名.csv,1136,数据模板命名.csv,1316,数据模板命名.csv,42.91,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,8.67,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.374,数据模板命名.csv,19,数据模板命名.csv,61.52,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,0.619,数据模板命名.csv,,,24.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,6762.1,上海_能源消费总量.csv,1.5,上海_能源消费总量.csv,0.9353,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2021,47.257,数据模板命名.csv,99,数据模板命名.csv,1137,数据模板命名.csv,1340,数据模板命名.csv,44.46,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,8.21,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.401,数据模板命名.csv,24,数据模板命名.csv,75,数据模板命名.csv,0.623,数据模板命名.csv,,,24.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,7103.616992,上海_能源消费总量.csv,1.436163,上海_能源消费总量.csv,0.5418,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2022,46.709,数据模板命名.csv,102,数据模板命名.csv,1137,数据模板命名.csv,1358,数据模板命名.csv,43.96,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,7.42,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.495,数据模板命名.csv,24,数据模板命名.csv,90.2,数据模板命名.csv,0.914,数据模板命名.csv,,,24.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,6896.87,上海_能源消费总量.csv,1.016482,上海_能源消费总量.csv,0.4124,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2023,47.15525812,数据模板命名.csv,102,数据模板命名.csv,1143,数据模板命名.csv,1377,数据模板命名.csv,44.38,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,10.1509,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.482,数据模板命名.csv,24,数据模板命名.csv,103.3,数据模板命名.csv,1.1,数据模板命名.csv,,,24.8,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,7151.3,上海_能源消费总量.csv,0.628524,上海_能源消费总量.csv,0.55,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2024,45.5641525,数据模板命名.csv,101,数据模板命名.csv,1153,数据模板命名.csv,1408,数据模板命名.csv,42.02,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,0.14,数据模板命名.csv,24,数据模板命名.csv,122.2,数据模板命名.csv,0.18726,数据模板命名.csv,,,,,7660.1173,上海_能源消费总量.csv,0.31,上海_能源消费总量.csv,0.4185,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Beijing,2025,43.52,数据模板命名.csv,,,,,,,41.84,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,0.15,数据模板命名.csv,,,202.1,数据模板命名.csv,0.23389,数据模板命名.csv,,,,,,,,,,
Beijing,2026,3.99,数据模板命名.csv,,,,,,,12.86,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,0.04,数据模板命名.csv,,,,,0.36,数据模板命名.csv,,,,,,,,,,
Chongqing,1949,0.12,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1950,0.089,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1951,0.132,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1952,0.162,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1953,0.213,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1954,0.293,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1955,0.341,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1956,0.461,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1957,0.503,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1958,0.758,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1959,1.018,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1960,1.597,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1961,1.506,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1962,1.141,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1963,1.054,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1964,1.218,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1965,1.449,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1966,1.745,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1967,1.543,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1968,1.066,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1969,1.525,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1970,2.066,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1971,2.794,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1972,2.283,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1973,2.22,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1974,1.793,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1975,2.449,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1976,2.217,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1977,2.707,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1978,2.96,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1979,2.978,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1980,3.332,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1981,3.245,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1982,3.578,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1983,3.422,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1984,3.602,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1985,3.667,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1986,4.196,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1987,5.473,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1988,6.638,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1989,7.264,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1990,7.375,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1991,8.405,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1992,9.195,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1993,11.841,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1994,12.436,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1995,12.762,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1996,14.37,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1997,14.816,数据模板命名.csv,83.56,数据模板命名.csv,227.33,数据模板命名.csv,310.89,数据模板命名.csv,11.547,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1998,15.867,数据模板命名.csv,83.64,数据模板命名.csv,306.88,数据模板命名.csv,390.52,数据模板命名.csv,11.854,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,1999,15.827,数据模板命名.csv,107.03,数据模板命名.csv,318.31,数据模板命名.csv,425.34,数据模板命名.csv,12.599,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2000,16.7904,数据模板命名.csv,132.7,数据模板命名.csv,299.5,数据模板命名.csv,432.2,数据模板命名.csv,12.968,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2001,17.808,数据模板命名.csv,126.8,数据模板命名.csv,289.83,数据模板命名.csv,416.63,数据模板命名.csv,13.687,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2002,18.475,数据模板命名.csv,119.55,数据模板命名.csv,300.45,数据模板命名.csv,420,数据模板命名.csv,14.727,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2003,20.411,数据模板命名.csv,,,,,445.6,数据模板命名.csv,15.67,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2004,26.266,数据模板命名.csv,140.79,数据模板命名.csv,327.11,数据模板命名.csv,467.9,数据模板命名.csv,16.949,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2005,25.39,数据模板命名.csv,,,,,567.62,数据模板命名.csv,18.16,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2006,29.13,数据模板命名.csv,197.9,数据模板命名.csv,559.4,数据模板命名.csv,759.7,数据模板命名.csv,23.444,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2007,37.455,数据模板命名.csv,224,数据模板命名.csv,637,数据模板命名.csv,863,数据模板命名.csv,29.069,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2008,45.725,数据模板命名.csv,406,数据模板命名.csv,666,数据模板命名.csv,1073,数据模板命名.csv,28.354,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2009,47.432,数据模板命名.csv,453,数据模板命名.csv,680,数据模板命名.csv,1134,数据模板命名.csv,30.7246687,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2010,50.429,数据模板命名.csv,488,数据模板命名.csv,674,数据模板命名.csv,1167,数据模板命名.csv,33.3111431,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Chongqing,2011,58.217,数据模板命名.csv,598,数据模板命名.csv,694,数据模板命名.csv,1296,数据模板命名.csv,39.3466969,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,40.26,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,18.0972,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Chongqing,2012,59.765,数据模板命名.csv,611,数据模板命名.csv,724,数据模板命名.csv,1340,数据模板命名.csv,33.8770962,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,38.27,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,18.2266,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Chongqing,2013,63.00288,数据模板命名.csv,642,数据模板命名.csv,858,数据模板命名.csv,1509,数据模板命名.csv,43.163,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,36.2,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.1,数据模板命名.csv,,,,,,,,,,,,,,,19.1204,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
