province,year,coal_available_total,coal_primary_production,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,electricity_available_total,electricity_primary_production,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_primary_production_10k_ton,lpg_available_total,oil_primary_production,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,gas_available_total,gas_thermal_power_input,gas_primary_production,lpg_thermal_power_input,lpg_primary_production
Hainan,2015,10719.2,,-8535.5,1886.5,134.752695,1886.5,4530.6,-0.3,713.5,4154.4,593.497584,306.3,52.509009,124.1,3778,2790,23458,25600,314.624,11234,1616.078288,0.08338252918,,-433.4,299.8,10719.2,765.672456,4530.6,647.241516,600,102.858,4482.48,596.16984,3915,520.695,3730,27236,334.73044,2446.672252,0.3129444311,1071.92,4488,-520,188,,
Hainan,2016,10153.1,,-7587.5,2188.9,156.353127,2188.9,4485.6,-0.6,735.1,4172.1,596.026206,269.4,46.183242,89.3,9073,9119,19658,26962,331.36298,11253,1638.916555,0.09540029755,,-486.8,294.1,10153.1,725.235933,4485.6,640.812816,569.3,97.595099,4108,546.364,3827,508.991,3627,28731,353.10399,2363.111838,0.3068986924,1015.31,4108,-250,137,,
Hainan,2017,10993.4,,-8252.7,2325.9,166.139037,2325.9,4604.2,-0.2,508.2,4137.4,591.068964,231.3,39.651759,54.7,10953,11006,19542,28630,351.8627,11338,1655.85146,0.1003345052,,-511.3,299.6,10993.4,785.258562,4603.9,657.713154,407.3,69.823439,4104,545.832,3813,507.129,3599,30495,374.78355,2433.410705,0.3226987374,1099.34,4104,-262,110,,
Hainan,2018,11626.7,,-8664.6,2486.8,177.632124,2486.8,4866.3,-0.3,971.5,4408.3,629.769738,214.4,36.754592,50.2,11543,11413,21139,30712,377.45048,11525,1732.193934,0.1025474807,,-739,303.7,11626.7,830.495181,4866.3,695.199618,324.8,55.680464,4123,548.359,3839,510.587,3664,32682,401.66178,2531.396043,0.3280779328,1162.67,4123,-284,106,,
Hainan,2019,11303.9,,-8357.9,2446.9,174.782067,2446.9,5077.7,-0.3,1028.9,4443.9,634.855554,217.5,37.286025,83.2,14298,13324,21246,33671,413.81659,11753,1766.007236,0.09897018735,,-845.1,305,11303.9,807.437577,5077.7,725.400222,285.5,48.943265,4412,586.796,3799,505.267,3586,35544,436.83576,2605.412824,0.3099077312,1130.39,4412,-292,103,,
Hainan,2020,10238.4,,-7570.3,2204.6,157.474578,2204.6,5017.5,-0.2,949.6,4454.8,636.412728,186.6,31.988838,54.5,14952,13248,21306,34549,424.60721,11956,1685.925354,0.09340542725,,-814.1,305.5,10238.4,731.328912,5017.5,716.80005,302.1,51.789003,4864,646.912,3274,435.442,2971,36258,445.61082,2592.440785,0.2821005271,1023.84,46864,-598,104,,
Hainan,2021,11330.2,,-8445.2,2348.3,167.739069,2348.3,5412.3,-0.2,1274,5050.8,721.557288,213.1,36.531733,67,15108,13684,25439,38674,475.30346,12789,1815.16055,0.09241004549,,-707.3,373.4,11330.2,809.316186,5412.3,773.201178,283.2,48.548976,5490,730.17,3113,414.029,2730,40547,498.32263,2859.55897,0.2830213311,1133.02,5490,-1053,803,,
Hainan,2022,11387.4,,-8402.8,2102,150.14586,2102,5178.3,-0.5,1272.2,4819.7,688.542342,200.5,34.371715,54,16754,16043,24528,39678,487.64262,13373,1802.129537,0.08331579774,,-549.3,559.6,11387.4,813.401982,5178.3,739.771938,299.3,51.308999,5818,773.794,3319,441.427,2930,41282,507.35578,2885.632699,0.2818799434,1138.74,5818,-1232,3154,,
Hebei,1995,109834.6,81005.1,-31129.6,52259.9,3732.924657,34114.9,5313.9,-46.4,2303.8,4727.8,675.413508,188,32.22884,32.7,-289,1345,57536,56907,699.38703,41686,5226.005035,0.714297945,8100.51,0.7,5170.2,,,,,,,,,647,86.051,637,,,,,,689,,349,,
Hebei,1996,113832.6,84015.4,-36216,52306.2,3736.231866,32167.9,5168,-85.9,2204.2,4789,684.15654,212.8,36.480304,44.8,-577,1535,63603,59662,733.24598,42403,5281.08669,0.7074740646,8401.54,1.1,5240.5,,,,,,,,,684,90.972,684,,,,,,731,,365,,
Hebei,1997,116123.9,78791.3,-37109.5,55740.5,3981.543915,32835.6,5489.9,-77.9,2226.9,4947.3,706.771278,259.5,44.486085,33.8,-1279,1062,68350,63558,781.12782,44223,5594.394098,0.7117024373,7879.13,-1.5,4151.6,,,,,,,,,605,80.465,605,,,,,,645,,375,,
Hebei,1998,114162.5,77367.3,-35062.3,51985.4,3713.317122,33437.1,5987.7,-81.2,2299.1,5575.5,796.51593,312.1,53.503303,25,222,805,68043,64557,793.40553,44841,5438.403885,0.6827953937,7736.73,-2.3,5368.2,,,,,,,,,614,81.662,614,,,,,,662,,373,,
Hebei,1999,116418.6,76919.8,-37961.3,52785.9,3770.496837,33922.6,5933.8,-87.7,2466.2,5296.8,756.700848,333,57.08619,27,-1751,864,76323,70242,863.27418,47849,5531.215055,0.6816760512,7691.98,0.1,5313.1,,,,,,,,,629,83.657,629,,,,,,679,,417,,
Hebei,2000,118899.9,67465.6,-41533.8,53784,3841.79112,35026.3,6433.7,-91.5,2548,5813.1,830.459466,348,59.65764,18.5,-3020,489,83953,76115,935.45335,51848,5763.387576,0.6665855921,6746.56,-0.1,5182.6,,,,,,,,,722,96.026,722,,,,,,772,,514,,
Hebei,2001,126407.9,67857.6,-44391.8,55600.4,3971.536572,36487.1,6302.3,-73,2436.4,5797.8,828.273708,313.8,53.794734,22.9,-5606,362,92561,81939,1007.03031,55756,5948.016324,0.6677077459,6785.76,0.4,5132.2,,,,,,,,,657,87.381,657,,,,,,697,,521,,
Hebei,2002,137394.6,70702.5,-50532.1,58121.1,4151.590173,39386.2,6402.7,-56.1,2676.1,5888.8,841.273968,390.6,66.960558,28.1,-4524,364,101032,90568,1113.08072,61471,6270.527419,0.662079901,7070.25,0.5,5032.6,,,,,,,,,734,97.622,734,,,,,,774,,590,,
Hebei,2003,148414,72535,-55499.2,61856.3,4418.395509,43020.3,6999.8,-53.8,2929,6158.5,879.80331,397.2,68.091996,26.6,1330,315,108569,104190,1280.4951,73672,6751.589915,0.6544229677,7253.5,-113.3,5100.2,,,,,,,,,788,104.804,735,,,,,,828,,633,,
Hebei,2004,174218.9,86529.7,-64008,63932.3,4566.684189,45603.4,7237.3,-62.4,2728.2,6756.2,965.190732,421.1,72.189173,48.9,4051,446,125090,120071,1475.67259,86281,7203.825684,0.6339248601,8652.97,-162,5377.8,170842.6,12203.28692,7237.3,1033.920678,421.9,72.326317,973,129.409,933,124.089,871,129141,1587.14289,15026.08581,0.8121401061,17084.26,973,,663,,
Hebei,2005,205423.9,86394.9,-68939.5,79921.2,5708.771316,61148.1,10317.8,-128,2907.1,9640.6,1377.256116,426.5,73.114895,51.5,16947,612,133246,140202,1723.08258,101771,9003.786907,0.6340411401,8639.49,-183.7,5624.5,205423.9,14673.42918,10317.8,1474.000908,427.3,73.252039,914,121.562,914,121.562,827,150193,1845.87197,18188.1161,0.8067591554,20542.39,914,,690,,
Hebei,2006,213454.21,83656.7,-70821.2,77688.6,5549.296698,61909.2,11617.5,-55.3,3895,10795.2,1542.202272,386.4,66.240552,17.2,32651,573,140832,164905,2026.68245,120950,9221.794972,0.6017588457,8365.67,-195.7,6108.1,213454.2,15247.03351,11617.5,1659.67605,387.4,66.411982,281,37.373,281,37.373,155,173483,2132.10607,19142.60061,0.7964974989,21345.42,281,,655,,
Hebei,2007,245485,86629.8,-78730.2,86998.05411,6214.271005,72239.09839,11332.5,-53.88,3856.480347,10976.11835,1568.048267,403.78518,69.22089341,23.85218,38064,568,163304,188685,2318.93865,140088,10330.75196,0.601531334,8662.98,-300.6,6600.1,245485.0541,17534.99742,11332.49835,1618.960714,404.78518,69.39232341,1205.0612,160.2731396,1205.0612,160.2731396,1074.5612,201368,2474.81272,21858.43632,0.802207311,24548.50541,1205,,714,,
Hebei,2008,244186.3,81454.4,-74878.5,92033.74967,6573.970739,73022.64,11359.7,-62.6,2601.5,10571.43696,1510.235484,439.2269709,75.29667962,44.5,50689,534,158813,196401.22,2413.770994,144916.92,10799.11056,0.6087511286,8145.44,-406.6,6431,244186.2497,17442.22381,11359.73696,1622.852022,440.2269709,75.46810962,1717.02,228.36366,1698.02,225.83666,1489,209501.98,2574.779334,21943.68694,0.7948629536,24418.62497,1717,,874,,
Hebei,2009,265158,84946,-78714.5,93213.95,6658.272449,74797.9,10969,-65.2,2251.8,10286.89,1469.585105,449.1428,76.9965502,26.3,63700,515,170718,219672,2699.76888,161060,11204.01396,0.5942756293,8494.6,-423.3,5991,265158.05,18940.23951,10969.09,1567.044197,450.0428,77.1508372,2311.06,307.37098,2251.06,299.39098,1664,234418,2880.99722,23772.80274,0.7967188267,26515.805,2311,,1090,,
Hebei,2010,274647.2282,101992.65,-90275.6,83828.18689,5987.847389,63218.57288,14239,-45.63,2906.265422,13118.92171,1874.169156,813.97718,139.540108,32.5,72827,5977,196325,251744,3093.93376,186622,11477.30656,0.521711898,10199.265,-80.3,5990.4,274647.1869,19618.04856,14238.95171,2034.176642,813.97718,139.540108,2946.7981,391.9241473,2870.7981,381.8161473,2112,269152,3307.87808,25491.56754,0.7695897293,27464.71869,2947,-22,1268,,
Hebei,2011,307917.522,105845.7,-101561.74,89864.00433,6418.985829,69783.9,15824.2,-63.804,3034.1,15155.49832,2165.11449,895.5,153.515565,31,83563,9591,214927,287980,3539.2742,219285,12731.68706,0.5041740188,10584.57,-101,5861.1,307917.5443,21994.55019,15824.20232,2260.645543,895.5,153.515565,3495.5261,464.9049713,3419.5261,454.7969713,2503,298490,3668.4421,28542.05837,0.7706014018,30791.75443,3496,-15,1222,,
Hebei,2012,313589.9053,117715.639,-96661.8,95529.2976,6823.657728,74229.21737,16196.68462,-42.1,2872.3,15371.4007,2195.958304,855.635,146.681508,20,85086,14391,222695.97,288765,3548.92185,217374,13300.15339,0.513051055,11771.5639,-110.1,5840.224,313590.0375,22399.73638,16196.7007,2313.860662,855.635,146.681508,4500,598.5,4398,584.934,2486,307782.43,3782.646065,29241.42461,0.7660275337,31359.00375,4500,-27,1336,,
Hebei,2013,316632.7,77390,-96156.6,95414.7,6815.472021,72895.1,14889,-53.5,2256.8,14019,2002.75434,574.6,98.503678,14,91709,17321,233410,304658,3744.24682,228414,13276.63386,0.513343374,7739,-297.9,5910.1,316632.7,22617.07376,14889,2127.04254,574.6,98.503678,4930,655.69,4629,615.657,2627,325119,3995.71251,29494.02249,0.7668358485,31663.27,4930,-65,1560,,
Hebei,2014,296355.4,73454.4,-90671.84363,93760.4,6697.305372,72564.8,14231.1,-42.2,2179.5,13441,1920.18126,593.3,101.709419,11,102119,18616,229292,310997.27,3822.156448,228516,13229.4945,0.5062404593,7345.44,-292.9,5923.3,296355.3571,21168.66316,14231.15285,2033.062496,593.3,101.709419,5430.122,722.206226,5174,688.142,2694,331411.27,4073.044508,28098.68581,0.7533684423,29635.53571,5531,-49,1750,,
Hebei,2015,289431.3,74370.5,-86722.9,89835.2,6416.928336,68244.9,16316.3,-39.5,2387.2,15446.2,2206.644132,899.2,154.149856,11.1,88696,20563,228870,298118,3663.87022,210569,13364.47954,0.4801480159,7437.05,-254.9,5801,289431.3,20674.07776,16316.3,2330.946618,899.2,154.149856,7102.628,944.649524,6939,922.887,3723,317566,3902.88614,28006.7099,0.7381830224,28943.13,7226,-23,1043,,
Hebei,2016,281056.4,64843.2,-89303.9,84911.58,6065.234159,62919.8,17885,-31.3,2593,16933.108,2419.063809,856.573,146.8423094,11.3,89205,25812,237247,306782,3770.35078,212435,13299.64006,0.4560449856,6484.32,-447.5,5459.6,281056.48,20075.86437,17884.908,2555.037957,856.573,146.8423094,6844.094,910.264502,6753,898.149,2853,326452,4012.09508,27700.10422,0.7247577197,28105.648,6863,-1,778,,
Hebei,2017,274171.2802,60199.5,-90504.84201,78940.04857,5638.687669,59715.04857,16934.53556,-31.27738,3438.21967,15928.71967,2275.576892,403.133,69.10909019,11.933,110418.8374,33259,247547.9926,337489.31,4147.74362,232440.87,13405.92227,0.4206116935,6019.95,-495.91813,5391.1,274171.2802,19584.05454,16934.53556,2419.26775,558.81112,95.7969903,9348.828989,1243.394255,9585,1274.805,3008,357966.83,4399.412341,27741.92588,0.7059370942,27417.12802,9661.5115,-8.4827,1520,,
Hebei,2018,295937.5,55593.7,-100171.8,80032.2,5716.700046,59782.4,14604,-51.8,3010.9,12676.3,1810.936218,416.3,71.366309,13.9,120148,41594,277952,375587,4615.96423,255772,13899.6778,0.411282918,5559.37,-803.2,5372.1,295937.5,21138.81563,14604,2086.32744,609.7,104.520871,12565,1671.145,12667,1684.711,7169,398100,4892.649,29893.45794,0.7071385208,29593.75,12873,-9,615,,
Hebei,2019,287384.4,50752.5,-95744.6,69205.6,4943.356008,53892.7,13412.2,-32.6,2754.2,12659.5,1808.53617,103.1,17.674433,21.7,122444,51041,284047,383812,4717.04948,254749,13503.02909,0.3660923764,5075.25,-982.3,5500,287384.4,20527.86769,13412.2,1916.066892,384.2,65.863406,15548,2067.884,15161,2016.413,6509,406491,4995.77439,29573.45638,0.6941315018,28738.44,15725,-79,584,,
Hebei,2020,281768.7,49747.4,-93446.7,68226.7,4873.433181,57038.6,12901,-44.1,2761.2,12011.6,1715.977176,1118.9,191.813027,660.3,125171,59335,283173,387007,4756.31603,254420,13484.92541,0.3613986011,4974.74,-246.3,5435.1,281768.7,20126.73824,12901,1843.03686,1417,242.91631,15424,2051.392,14642,1947.386,5579,408344,5018.54776,29282.63117,0.6873268363,28176.87,15364,-146,561,,
Hebei,2021,270430,46429.6,-93813.3,58552.2,4182.383646,52175.4,14926.1,-45.2,2760.5,14313.7,2044.855182,1203.3,206.281719,656.2,186100,81468,269874,434161,5335.83869,287328,13914.51624,0.3005770071,4642.96,122.5,5445.5,270430,19316.8149,14926.1,2132.342646,1620.8,277.853744,17106,2275.098,16129,2145.157,6451,455974,5603.92046,29606.02975,0.6524621864,27043,16981,-169,528,,
Hebei,2022,266125.2,47056.3,-94099.4,55346.9,3953.429067,49428.8,15151.9,-57.5,4153.9,14501.7,2071.712862,1039.2,178.150056,581.9,183419,106731,272556,437414,5375.81806,276459,13920.97404,0.2839908367,4705.63,-108.8,5470.8,266125.2,19009.32304,15151.9,2164.600434,1838.7,315.208341,18802,2500.666,17608,2341.864,7007,455975,5603.93275,29593.73056,0.6423429111,26612.52,18713,-293,566,,
Heilongjiang,1995,61880.5,79376,-23380.2,22421.5,1601.567745,15431.3,9414.3,-359.9,3449.9,7871,1124.45106,589.3,101.023699,181.2,23,669,36505,40938,503.12802,32265,3627.159524,0.4415487476,7937.6,73.1,56016.9,,,,,,,,,2233,296.989,2112,,,,,,2591,-225,2591,,
Heilongjiang,1996,59913.8,76455.9,-25243.5,21078,1505.60154,15129.1,9531.3,-400.6,4730.8,7733,1104.73638,586.7,100.577981,182.7,-172,549,38194,36793,452.18597,31825,3423.116871,0.4398335192,7645.59,-12,56016.7,,,,,,,,,1955,260.015,1710,,,,,,2332,-198,2332,,
Heilongjiang,1997,64576.3,85183.1,-27613.4,25510.5,1822.215015,20500.3,10621.3,-245.7,5169.2,8999.9,1285.725714,614.8,105.395164,184.5,-307,1085,43290,41620,511.5098,31581,3854.387693,0.472763811,8518.31,-48,56091.6,,,,,,,,,974,129.542,974,,,,,,2340,-1186,2340,,
Heilongjiang,1998,59625.5,70924.2,-25921,21160.4,1511.487372,16735.9,10614.4,-272.9,4769.9,8698.5,1242.66771,579.9,99.412257,185,-375,1328,41168,39410,484.3489,30580,3546.859239,0.4261481131,7092.42,-33.8,55716.5,,,,,,,,,1571,208.943,1571,,,,,,2330,-511,2330,,
Heilongjiang,1999,54943.6,62300,-23471.2,19812.1,1415.178303,17088.8,11717.9,-206.5,5193.8,10237.9,1462.586394,580.4,99.497972,202.4,2028,923,40230,40401,496.52829,29247,3698.693959,0.3826156797,6230,-74.8,54508.4,,,,,,,,,1691,224.903,1691,,,,,,2235,-272,2235,,
Heilongjiang,2000,54584.2,54384.9,-25515.7,16897.8,1207.009854,15608.7,13158.7,-150.8,4927.9,11060,1580.0316,589.4,101.040842,250.5,-1630,1319,41354,37956,466.47924,29709,3592.897536,0.3359432998,5438.49,-247.6,53067.3,,,,,,,,,1792,238.336,1762,,,,,,2304,-123,2304,,
Heilongjiang,2001,51559.8,51206.5,-25493.4,14697.1,1049.813853,13598.7,12462.6,-102.7,4235.9,10879,1554.17394,829.5,142.201185,247.6,2455,1266,44358,45738,562.12002,33937,3512.596998,0.2988711354,5120.65,-188.3,51611.1,,,,,,,,,1536,204.288,1470,,,,,,2203,-262,2203,,
Heilongjiang,2002,52856.5,58825.8,-25719.8,14626.8,1044.792324,13413.8,12755.9,-88,5062.8,11469.6,1638.547056,804.1,137.846863,274.7,1883,1509,44419,45286,556.56494,32677,3568.872183,0.2927513989,5882.58,-183.7,50293.5,,,,,,,,,1437,191.121,1342,,,,,,2022,-256,2022,,
Heilongjiang,2003,60307.3,81050,-28200.3,16338.6,1167.066198,15001.5,13514.3,-87.9,3042,10040.5,1434.38583,1019.6,174.790028,445.1,827,1125,49536,48611,597.42919,35663,3550.827246,0.3286744517,8105,-130.1,48610.8,,,,,,,,,1332,177.156,1177,,,,,,2096,-447,2096,,
Heilongjiang,2004,72562.3,93680,-31506.4,16717.4,1194.123882,15424.1,13289.7,-42.4,5538.3,12853.6,1836.265296,1043.9,178.955777,499.4,-610,1618,54775,52806,648.98574,38132,4046.126695,0.2951276547,9368,-153.2,46664.9,79549.8,5682.242214,14056.1,2008.054446,1043.9,178.955777,2034,270.522,1412,187.796,1219,54165,665.68785,8805.462287,0.64530879,7954.98,2034,-253,2034,,
Heilongjiang,2005,76861.5,97367,-34073.7,19589.2,1399.256556,17124.9,14950.7,-34.4,5325,12956.9,1851.022734,1046.4,179.384352,499.8,-3552,1338,60275,53458,656.99882,37447,4310.634462,0.3246057091,9736.7,-263.6,44950.1,85597.3,6114.215139,14950.7,2135.857002,1055.3,180.910079,2443,324.919,1684,223.972,1478,55523,682.37767,9438.27889,0.6478103911,8559.73,2443,-224,2443,,
Heilongjiang,2006,79343.8,102820,-37942.9,22957.6,1639.861368,19311.6,14328.9,-60.1,6344.8,14495.6,2070.841416,1333.2,228.550476,634,-3657,1262,64233,57606,707.97774,39878,4886.365,0.3355994421,10282,-246.2,43405,90250.4,6446.586072,16212.8,2316.160608,1344.2,230.436206,2453,326.249,1798,239.134,1798,59686,733.54094,10052.97283,0.641261663,9025.04,2453,-210,2453,,
Heilongjiang,2007,80380.5,100651,-38429.2,25102.8,1793.093004,21843,15776.5,,6447.84727,15428.34727,2204.093691,1413.1,242.247733,486.2,-5637,1401,69931,62894,772.96726,44304,5341.310688,0.3357028094,10065.1,-204.4,41698,98526.4,7037.740752,15928.64727,2275.566549,1413.1,242.247733,3070,408.31,2473,328.909,2473,64294,790.17326,10754.03829,0.6544277191,9852.64,2550,-203,2550,,
Heilongjiang,2008,80093.8,96760,-39864.2,27613.4,1972.425162,24536.7,13899.5,-54.3,4648.06611,12088.66611,1726.98684,1285.00149,220.2878054,413.20149,-4238,2721,73948,68340,839.8986,45172,5089.970407,0.387512108,9676,0.3,40200.1,112038.7,8002.924341,13943.36611,1991.949282,1285.00149,220.2878054,3147,418.551,2484,330.372,2397,69710,856.7359,11490.44833,0.696484951,11203.87,2710,-185,2710,,
Heilongjiang,2009,90517.9,97358.3,-37918.7,26397.5,1885.573425,22957.9,17442.8,-50.3,7125.4,15809.7,2258.573742,1457.9,249.927797,549.3,392,4682,68474,66985,823.24565,45397,5523.220614,0.3413902063,9735.83,,40007,110501.3,7893.107859,17442.8,2491.878408,1457.9,249.927797,3000,399,2300,305.9,2094,68866,846.36314,11880.2772,0.6643875158,11050.13,3000,-186,3000,,
Heilongjiang,2010,122191.3,97065.7,-41174.03,26886.9,1920.531267,23010.5,18918.45,-76.6,6668,16831.7,2404.576662,1458.5,250.030655,576,3796,6105,72468,74784.24,919.0983096,50782.64,5799.338894,0.3311638278,9706.57,0.2,40049,122191.33,8728.126702,18918.4,2702.682624,1513.3,259.425019,2990,397.67,2294,305.102,1945,76264.24,937.2875096,13025.19185,0.6700958266,12219.133,2990,-189,2990,,
Heilongjiang,2011,132000.3,98200,-44579.6,33908.8,2422.105584,22336.6,21281.2,-107.5,7119.5,18505.8,2643.738588,1600.1,274.305143,588,4207,7461,77477,80187,985.49823,53318,6652.295545,0.364100718,9820,-0.4,40060,132000.3,9428.781429,21281.2,3040.232232,1600.1,274.305143,3100,412.3,2456,326.648,2456,81684,1003.89636,14159.51516,0.6658971949,13200.03,3100,-136,3100,,
Heilongjiang,2012,139649.2,91294.7,-43653.6,40461,2890.12923,24149.2,22522.3,-106.4,7824,19576.6,2796.713076,1500.9,257.299287,565.1,5561,6941,77229,77940,957.8826,53295,7251.681193,0.3985460962,9129.47,,40000.4,139649.2,9975.142356,22522.3,3217.535778,1591.2,272.779416,3368,447.944,2629,349.657,2118,82790,1017.4891,14930.89065,0.6680875636,13964.92,3368,-118,3368,,
Heilongjiang,2013,132668.1,79879,-34378.6,45879.3,3277.158399,22968.7,18477.7,-112.1,7421.7,15765.7,2252.287902,1466.7,251.436381,646.8,10749,10660,73270,79001,970.92229,52353,7123.007972,0.4600806867,7987.9,-0.4,40009.8,132668.1,9476.482383,18477.7,2639.724222,1512.5,259.287875,3477,462.441,2791,371.203,2205,84019,1032.59351,13870.52899,0.6832098754,13266.81,3477,-165,3477,,
Heilongjiang,2014,135955.3,70592.7,-40622.3,46663.3,3333.159519,24733.6,20003.1,-174.1,8264.5,17093.4,2441.963124,1471.8,252.310674,778.3,5047,8500,78240,78269,961.92601,46237,7375.325327,0.4519338973,7059.27,1.2,40000,135955.3,9711.287079,20003.1,2857.642866,1471.8,252.310674,3548,471.884,2902,385.966,2066,83287,1023.59723,14316.72185,0.6783177868,13595.53,3548,-166,3548,,
Heilongjiang,2015,134328.5,65511.1,-39816.3,49217.9,3515.634597,20864.5,20322.3,-78.2,8056.9,17715.4,2530.822044,1322.4,226.699032,528,6536,9134,80362,86898,1067.97642,53569,7736.940093,0.4543959957,6551.11,6.6,38386,134328.5,9595.084755,20322.3,2903.243778,1423.5,244.030605,3582,476.406,2976,395.808,2075,86898,1067.97642,14286.74156,0.6716076382,13432.85,3582,-186,3582,,
Heilongjiang,2016,140343.9,58904.6,-39560.6,55565.5,3969.043665,22951.1,19146.4,-123.5,8780,16397.8,2342.589708,1114.6,191.075878,734,8889,11158,80772,89661,1101.93369,54048,8033.567941,0.4940573969,5890.46,-255.2,36560.3,140343.9,10024.76478,19146.4,2735.254704,1244.9,213.413207,3804,505.932,3225,428.925,1931,89661,1101.93369,14581.29838,0.6875083767,14034.39,3804,-140,3804,,
Heilongjiang,2017,144689.9,61957.6,-39844.4,56254.7,4018.273221,26316.6,17057.6,-103.8,6424.9,14899.2,2128.499712,1468.7,251.779241,509.6,11274,13850,81582,87498,1075.35042,49325,7927.166594,0.5068990507,6195.76,3.7,34202.6,144689.9,10335.19956,17057.6,2436.848736,1636.2,280.493766,3972.442,528.334786,3408,453.264,2498,92856,1141.20024,14722.07709,0.7020204757,14468.99,4054,-121,4054,,
Heilongjiang,2018,133708.3,61326,-37155.6,36533.7,2609.602191,14893.3,14334.6,-91.1,3174.5,11166,1595.17476,930,159.4299,629.1,11529,17067,85859,92134,1132.32686,51868,5987.702711,0.4358269468,6132.6,-303.5,32242.1,133708.3,9550.783869,14334.6,2047.840956,1066.3,182.795809,4212,560.196,3693,491.169,2495,97388,1196.89852,13538.51515,0.7054528329,13370.83,4350,-135,4350,,
Heilongjiang,2019,141426.4,53909.1,-45011.5,38628.2,2759.212326,21347.4,15001.4,-57.4,3365.4,12181.5,1740.24909,891.6,152.846988,891.6,10824,20010,91023,99564,1223.64156,58688,6402.629964,0.4309498349,5390.91,15.3,31100.2,141424.6,10101.95918,15001.5,2143.11429,1081.6,185.418688,4408,586.264,3960,526.68,2567,101847,1251.69963,14268.45579,0.7079924646,14142.46,4567,-135,4567,,
Heilongjiang,2020,139643.3,55577.7,-42689.8,32590.7,2327.953701,19546.6,15498,-67,4162.7,12275.6,1753.692216,825.3,141.481179,825.3,11391,21608,92177,101440,1246.6976,59813,5996.504696,0.3882184404,5557.77,-46.6,30010.3,139643.3,9974.720919,15498,2214.04428,1026,175.88718,4668,620.844,3960,526.68,1741,103568,1272.85072,14258.3471,0.6995706339,13964.33,4767,-218,4678,-1.2,
Heilongjiang,2021,147903.7,60159,-46282.8,30074.5,2148.221535,15862.6,16744.4,-48.4,5506.2,14406,2058.04116,1461.2,250.493516,1461.2,19579,25188,94866,108464,1333.02256,63267,6333.349771,0.3391919936,6015.9,-210.1,29454.9,147903.7,10564.76129,16744.4,2392.104984,1617.8,277.339454,4974,661.542,4087,543.571,2641,114445,1406.52905,15302.27678,0.6904045354,14790.37,5050,-198,5050,,
Heilongjiang,2022,141846.6,69554.2,-41747.1,26313.7,1879.587591,12596.7,16114.7,-32.4,4467.6,13785.8,1969.439388,583.1,99.960833,583.1,30088,33866,87893,111068,1365.02572,64426,5939.911532,0.3164336002,6955.42,-53.8,29710.1,141846.6,10132.10264,16114.7,2302.146042,1392.1,238.647703,5520,734.16,4706,625.898,3187,117981,1449.98649,14857.04287,0.6819730363,14184.66,5575,-173,5575,,
Henan,1995,75866.3,103340.1,-30148.1,38218.9,2729.976027,25518.3,4387.8,-56.1,1474.9,3949.8,564.268428,114.8,19.680164,30.1,3796,1564,53201,52303,642.80387,39281,4078.556489,0.669348588,10334.01,-60.2,6019.7,,,,,,,,,916,121.828,678,,,,,,937,,,,
Henan,1996,81870.8,107806.4,-32951.7,37981.2,2712.997116,25750.7,4309.3,-56.1,1328.6,3859.5,551.36817,111.3,19.080159,31.7,3660,1680,57719,56217,690.90693,42158,4087.535375,0.6637244371,10780.64,-60.4,5871.9,,,,,,,,,851,113.183,651,,,,,,896,,1138,,
