province,year,green_credit_level,large_bank_networks_2011,total_networks_2011,large_bank_share_2011,national_green_credit_level,national_green_credit_change,national_green_credit_dev2011,post2012,iv_network_post2012,iv_network_national_level,iv_network_national_change,iv_network_national_dev2011,z_iv_network_post2012,z_iv_network_national_level,z_iv_network_national_change,z_iv_network_national_dev2011
北京市,2010,0.654496469713861,1662.0,3672.0,0.4526143790849673,0.515388416053043,-0.000772553022724054,0.027257914523382998,0,0.0,0.23327220791943284,-0.0003496686066904624,0.012337324057152108,-1.1191511962910219,1.1235443957512181,-0.07765110036674136,1.8814937609864153
北京市,2009,0.709169054441261,1662.0,3672.0,0.4526143790849673,0.516160969075767,0.0016504326502420064,0.028030467546107052,0,0.0,0.23362187652612332,0.0007470095492108428,0.01268699266384257,-1.1191511962910219,1.129948691474816,0.19710756294435675,1.9289855696189966
北京市,2008,0.626301212873651,1662.0,3672.0,0.4526143790849673,0.514510536425525,0.007531714286409974,0.026380034895865045,0,0.0,0.23287486697691248,0.003408962185188828,0.011939983114631729,-1.1191511962910219,1.1162669654920983,0.864025695783128,1.827527120450189
北京市,2007,0.527596017069701,1662.0,3672.0,0.4526143790849673,0.506978822139115,0.004147062005856017,0.01884832060945507,0,0.0,0.22946590479172363,0.0018770198948073803,0.0085310209294429,-1.1191511962910219,1.0538307000488067,0.48021717939208153,1.3645236461977495
北京市,2006,0.519761251814809,1662.0,3672.0,0.4526143790849673,0.502831760133259,0.016663747035340015,0.014701258603599054,0,0.0,0.22758888489691625,0.007542251517629386,0.00665400103463552,-1.1191511962910219,1.0194524623248116,1.899568389825437,1.1095877785273294
北京市,2005,0.555067691181852,1662.0,3672.0,0.4526143790849673,0.486168013097919,,-0.0019624884317409608,0,0.0,0.22004663337928687,,-0.0008882504829938662,-1.1191511962910219,0.8813136411197037,,0.08520309291231222
北京市,2021,0.435907631136259,1662.0,3672.0,0.4526143790849673,0.483127572726128,0.0037323702503569978,-0.005002928803531981,1,0.4526143790849673,0.2186704863482638,0.0016893244433805366,-0.002264397514016926,1.2136371764185647,0.8561090548995155,0.4331924884505271,-0.10170448242371712
北京市,2022,0.48913452356839,1662.0,3672.0,0.4526143790849673,0.48426716262018,0.0011395898940519955,-0.0038633389094799853,1,0.4526143790849673,0.21918628112057167,0.0005157947723078476,-0.0017486027417090782,1.2136371764185647,0.865556006073687,0.13917966249535949,-0.03164950422026984
天津市,2020,0.487963121051733,1102.0,2687.0,0.4101228135467064,0.479395202475771,0.014602371501520994,-0.008735299053888979,1,0.4101228135467064,0.19661090924015617,0.0059887656846580335,-0.00358254542515283,0.9946343461808748,0.45208063303180174,1.5103624148152541,-0.280734647406528
天津市,2019,0.414982342775565,1102.0,2687.0,0.4101228135467064,0.46479283097425,0.0006526039815620277,-0.023337670555409973,1,0.4101228135467064,0.19062214355549814,0.0002676477810500017,-0.009571311109810864,0.9946343461808748,0.3423944166256583,0.07700961264455132,-1.094125693669151
天津市,2018,0.557650828865471,1102.0,2687.0,0.4101228135467064,0.464140226992688,0.00730143466969696,-0.023990274536972,1,0.4101228135467064,0.19035449577444816,0.002994484929663584,-0.009838958890860866,0.9946343461808748,0.3374923593439583,0.7601837289415662,-1.1304774763438077
天津市,2017,0.308234766163413,1102.0,2687.0,0.4101228135467064,0.456838792322991,0.00718608951438604,-0.03129170920666896,1,0.4101228135467064,0.18736001084478457,0.0029471792500384876,-0.012833443820524449,0.9946343461808748,0.28264738137772305,0.748331896906002,-1.537186864923902
天津市,2016,0.22050382307709,1102.0,2687.0,0.4101228135467064,0.449652702808605,-0.018228925186363043,-0.038477798721055,1,0.4101228135467064,0.18441283159474608,-0.00747609808536363,-0.015780623070562938,0.9946343461808748,0.22866882251783074,-1.8630867153688682,-1.937471220655743
天津市,2015,0.521227575716906,1102.0,2687.0,0.4101228135467064,0.467881627994968,-0.008495150402869966,-0.020248873534691958,1,0.4101228135467064,0.1918889296801097,-0.003484054984727467,-0.008304524985199306,0.9946343461808748,0.3655960218179272,-0.8629314553148021,-0.922071459867949
天津市,2014,0.535445446273472,1102.0,2687.0,0.4101228135467064,0.476376778397838,0.0025536353930479816,-0.011753723131821991,1,0.4101228135467064,0.19537298466483716,0.0010473041321692877,-0.004820470000471841,0.9946343461808748,0.4294076366227465,0.27234252387545715,-0.4488689205660964
天津市,2013,0.543053448737396,1102.0,2687.0,0.4101228135467064,0.47382314300479,-0.005284243148438006,-0.014307358524869973,1,0.4101228135467064,0.19432568053266788,-0.002167188667502301,-0.005867774132641128,0.9946343461808748,0.4102259164264709,-0.5330074688350741,-0.5911132240963968
