uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,coal_available_total,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_primary_production,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_available_total,lpg_primary_production,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,gas_available_total,gas_primary_production,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_available_total,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_terminal_kt_per_gdp,coal_terminal_10k_tce_per_gdp_approx,energy5_terminal_10k_tce_per_gdp_approx,post2012,pre_coal_consumption_0811,post2012_x_pre_coal_consumption,pre_coal_terminal_0811,post2012_x_pre_coal_terminal,pre_coal_share_energy5_0811_approx,post2012_x_pre_coal_share_energy5,pre_coal_share_energy5_terminal_0811_approx,post2012_x_pre_coal_share_energy5_terminal,pre_coal_thermal_power_input_0811,post2012_x_pre_coal_thermal_power_input,pre_energy5_terminal_intensity_0811_approx,post2012_x_pre_energy5_terminal_intensity,pre_coal_terminal_intensity_0811_approx,post2012_x_pre_coal_terminal_intensity,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,electricity_primary_production,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,coal_consumption_10k_ton_per_gdp,coal_consumption_10k_tce_per_gdp_approx,energy5_consumption_10k_tce_per_gdp_approx,gas_thermal_power_input,coal_primary_production,coal_primary_production_10k_ton,lpg_thermal_power_input
6414,8,Ningxia,2014,125261184,2516.3999,1113.7,115,105,0.035999998,0.118,0.57700002,0.014,0.059999999,0.056000002,3.3599999,0.39199999,0,7.8305845,18.645912,-0.46341002,-0.47495788,-0.032921158,0.38304657,0.64385819,-0.75177622,0.30882424,0.59353632,-0.16299771,0.56884342,-0.76506728,0.32637748,0.4970901,678.0,354.64999,0.52308261,34.596199,0.034580547,0,-7,0,0,0,0,0,0,0,0,0.44257671,15147.0,34.097,21.175,1.986433671,0.980284959,5.984,5.192,9.171,8.016,6.081,4.366,88569.18361,-50380.66427,16140.71426,1152.93122,15315.50136,2370.27825,79.39,-3.40677,496.40944,1919.991465,274.2899807,-306.99828,,21.76635,3.731405381,6.98135,2519.389956,,1623.01852,215.8614632,948.5613,-20400.59,105276.0681,82171.61,1009.889087,74475.64,2656.703156,0.4339706592,6.414208751,0.4581669313,1.055755548,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,88569.97593,6326.553381,2329.489305,332.7908422,21.76635,3.731405381,1787.171793,237.6938484,11424.01,84875.48,1043.119649,7943.889126,0.7964050455,8856.997593,3.519709881,2.514128768,3.156846861,,85634.65642,8563.465642,
6415,8,Ningxia,2015,120370768,2644.7,1116.8,126,156,0.041000001,0.114,0.55800003,0.02,0.061000001,0.052000001,3.4590001,0.31799999,0,7.8803129,18.606087,-0.46073481,-0.46267563,0.57940894,0.21513572,0.60501409,-0.56987321,0.38944381,0.22722276,-0.14705195,0.59786737,-0.71054345,0.31403565,0.52083892,684.0,368.87,0.53928363,45.490002,0.039956436,0,-6,0,0,0,0,0,0,0,0,0.42227855,16443.0,30.38,18.534,1.853904356,0.933282788,6.255,3.96,9.421,7.988,5.816,4.149,89074.69691,-49080.07043,18583.78112,1327.439486,17969.03625,2101.34133,133.53,-2.99698,654.10833,2026.72867,289.5384578,-185.33334,,19.00602,3.258202009,6.34602,2234,,1937.6019,257.7010527,996.6019,-15088.7642,102921.22,85469.56,1050.420892,77326.02,2928.358091,0.4533050416,7.026801195,0.5019244096,1.1072553,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,89073.66622,6362.531978,2101.10121,300.1633189,171.28918,29.36410413,2045.018108,271.9874083,13680.0158,87832.86,1079.465849,8043.512658,0.7910141064,8907.366622,3.368006436,2.405766997,3.041370537,,79757.98634,7975.798634,
6416,8,Ningxia,2016,122322240,2853.3,1179.7,158,297,0.043000001,0.12800001,0.64600003,0.014,0.063000001,0.056000002,3.1900001,0.42300001,0,7.9562316,18.622169,-0.45295238,-0.42871884,0.82434088,0.80282384,0.78492391,-0.75177622,0.55068266,0.59353632,-0.19037923,1.0089309,-0.85848087,0.47225702,0.51419568,695.0,379.95999,0.54670501,36.689999,0.029245779,0,-5,0,0,0,0,0,0,0,0,0.41345108,13564.4,19.277,24.614,1.975515487,1.065597306,6.805,6.477,9.42,7.487,5.69,4.95,86646.19888,-44253.81109,20319.80525,1451.443689,19653.06038,2204.89022,61.633,-2.57332,555.11989,2047.798965,292.5485601,-350.43338,,29.60393,5.07500172,11.94393,2697,,1710.9878,227.5613774,825.0029,-10955.4292,99646.9707,86450.27,1062.473818,77737.24,3039.102446,0.4775895893,7.121510269,0.5086894785,1.06511844,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,86650.8667,6189.471409,2209.533485,315.6539537,455.35517,78.06153679,2112.514809,280.9644695,19082.4408,88691.06,1090.013127,7954.164496,0.7781422439,8665.08667,3.036864918,2.169232611,2.78770704,-284.7796,70693.19238,7069.319238,
6417,8,Ningxia,2017,142427152,3271.6001,1406.0,203,414,0.043000001,0.138,0.50999999,0.023,0.068999998,0.061999999,2.1530001,0.498,0,8.0930347,18.774342,-0.44200832,-0.40054193,0.82434088,1.2226005,0.5068813,-0.47892165,1.0343989,1.1430062,-0.35740665,1.3706943,-0.89969659,0.27432746,0.55852395,705.0,395.42001,0.56087941,57.610001,0.041965939,0,-4,0,0,0,0,0,0,0,0,0.42975911,12373.4,14.421,22.536,2.383894439,1.206720198,7.359,6.333,9.879,7.487,6.866,6.231,110579.249,-56650.06372,26311.95013,1879.462598,25365.96013,1132.31174,6.955,-3.72344,464.16173,2022.088366,288.8755439,-253.77674,,39.63298552,6.794282708,20.12075,2554,,1366.0846,181.6892518,827.0846,-18946,116775.8813,95350.88,1171.862315,85788,3528.683991,0.5326242312,8.0425325,0.5744780965,1.078580475,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,110581.9775,7898.870652,1134.375276,162.0568519,631.0845355,108.1868219,1709.790184,227.4020944,23656,97829.88,1202.329225,9598.845645,0.8228979759,11058.19775,3.380057896,2.414375355,2.933991121,-198.6898,76435.933,7643.5933,
6418,8,Ningxia,2018,154912320,3580.6001,1488.1,345,564,0.044,0.131,0.57599998,0.023,0.067000002,0.056000002,2.4219999,0.324,0,8.1832857,18.85837,-0.40747371,-0.36441767,0.94680667,0.92875659,0.6418137,-0.47892165,0.87316036,0.59353632,-0.3140794,1.1271217,-0.78390414,0.34161663,0.55326611,710.0,405.09,0.57054931,72.379997,0.051005624,0,-3,0,0,0,0,0,0,0,0,0.41560072,12642.3,12.694,18.937,2.509293666,1.052602676,7.506,6.236,9.478,7.487,7.196,7.131,127117.5,-63982.2,27396.8,1956.953424,26701,-248.6,,-4.7,1468.3,2786.7,398.107962,-155.4,,172.2,29.520246,158.3,2960,,1468,195.244,813,-24571,131056,103995,1278.09855,94066,3857.924182,0.5072555425,7.65145485,0.5465434199,1.077451844,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,127112.2,9079.624446,3365.5,480.79533,828.9,142.098327,1958,260.414,30390,106485,1308.70065,11271.63275,0.8055287681,12711.22,3.550025036,2.535782883,3.147973087,-332,78400.9,7840.09,
6419,8,Ningxia,2019,174003968,3841.5,1588.0,320,610,0.045000002,0.133,0.46200001,0.018999999,0.068999998,0.061000001,2.145,0.368,0,8.2536182,18.974588,-0.41355374,-0.35333955,1.0692729,1.0127121,0.40874872,-0.60019034,1.0343989,1.0514281,-0.35869521,1.3399954,-0.90076691,0.22801307,0.53995711,717.0,416.0,0.58019525,54.038799,0.03757152,0,-2,1,0,0,0,0,0,0,0,0.41338018,12599.6,12.167,19.064,2.490929452,0.992681521,6.592,5.251,9.541,0.916,7.93,9.32,137240.6,-70192.7,28343.3,2024.561919,27621.5,518.1,,-3.2,2565.7,3940.2,562.896972,-26.5,,436.1,74.760623,421.7,3558,,1982,263.606,1202,-29708,138098,105846,1300.84734,94748,4226.672854,0.4789965983,7.378185605,0.5270237977,1.100266264,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,137240.1,9803.060343,4552.9,650.427294,1102.6,189.018718,2521,335.293,32207,108390,1332.1131,12309.91245,0.7963550008,13724.01,3.572565404,2.551883468,3.204454627,-362,74768.7,7476.87,
6420,8,Ningxia,2020,174305456,4036.2,1604.8,425,916,0.044,0.145,0.51800001,0.015,0.068999998,0.063000001,2.9260001,0.398,0,8.3030586,18.97632,-0.38801762,-0.27964607,0.94680667,1.5164443,0.52323681,-0.72145903,1.0343989,1.2345848,-0.23290114,1.510911,-0.92577654,0.39795646,0.52446884,720.92999,468.32001,0.64960539,49.478001,0.033423003,0,-1,0,0,0,0,0,0,0,0,0.39760172,11118.7,6.786,8.315,2.44980518,0.983490391,6.592,5.251,9.541,0.916,7.93,9.32,146289.3,-75128,29593.9,2113.892277,28875.3,4234.3,,-3.6,2356.4,3679.9,525.710514,-152.2,,399,68.40057,384.6,4367,,2335,310.555,1556,-37698,152999,112753,1385.73437,100920,4404.292731,0.4799618023,7.33211932,0.523733283,1.091197842,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,146288.5,10449.38756,4233.9,604.854954,960.1,164.589943,2939,390.887,35237,115302,1417.06158,13026.78104,0.8021465572,14628.85,3.624411575,2.588917189,3.227486507,-392,81516,8151.6,
6421,8,Ningxia,2021,188879872,4666.5,2036.6,454,885,0.046999998,0.142,0.45300001,0.014,0.07,0.067000002,2.5079999,0.38299999,0,8.4481649,19.056622,-0.38096479,-0.28711176,1.3142043,1.3905116,0.39034882,-0.75177622,1.1150185,1.6008984,-0.30022755,1.6919094,-1.0028208,0.32186365,0.52969015,725.0,479.0,0.66068965,47.708401,0.033411752,0,0,0,1,0,0,0,0,0,0,0.43642986,9637.8,5.963,6.159,3.049111591,1.244634314,6.592,5.251,9.541,0.916,7.93,9.32,154970.9,-78665.1,30611.4,2186.572302,29939.1,4238.2,1353.3,-4.3,639.8,2020.7,288.677202,-196.5,,55.4,9.497222,40.2,4374,21,2255,299.915,1478,-34826,159768,121975,1499.07275,108538,4283.734476,0.5104360026,6.559819994,0.4685679421,0.9179758869,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,154971,11069.57853,4238.2,605.469252,1019.2,174.721456,2837,377.321,48521,124943,1535.54947,13762.63971,0.8043208836,15497.1,3.320925747,2.372137261,2.949242411,-331,86701,8670.1,
6422,8,Ningxia,2022,191617152,5168.1001,2318.6001,520,859,0.046999998,0.146,0.45500001,0.014,0.07,0.066,2.47,0.38999999,0,8.5502605,19.071011,-0.36491349,-0.29337329,1.3142043,1.5584221,0.3944377,-0.75177622,1.1150185,1.5093198,-0.30634812,1.7127037,-1.0046735,0.32452622,0.51360363,728.0,483.0,0.66346157,58.204899,0.036656488,0,1,0,0,1,0,0,0,0,0,0.44863683,8389.925,5.319,6.249,3.412275287,1.119104758,6.592,5.251,9.541,0.916,7.93,9.32,168221,-84588.2,31029.4,2216.430042,30385.8,4540.6,1307.1,-3.8,2628.9,3955.3,565.054158,-8.8,,698.5,119.743855,682.1,4293,16,2072,275.576,1329,-35972,172116,133011,1634.70519,117880,4811.509245,0.4606517268,6.004024574,0.4288674753,0.931001558,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,168221,12016.02603,4540.6,648.670116,1261.2,216.207516,2667,354.711,51397,136143,1673.19747,14908.81213,0.8059680358,16822.1,3.254987263,2.325037402,2.884776193,-310,94792.8,9479.28,
6423,8,Ningxia,2023,201084704,5368.7998,2329.0,601,912,0.046,0.14399999,0.454,0.015,0.071999997,0.064999998,2.579,0.377,0,8.5883598,19.119236,-0.34521419,-0.2806094,1.1917386,1.4744666,0.39239323,-0.72145903,1.276257,1.4177412,-0.28879172,1.6683937,-0.96694356,0.32549804,,729.0,491.0,0.67352539,76.330002,0.043582775,0,2,0,0,0,1,0,0,0,0,0.43380272,7842.414,4.504,6.54,3.317474996,0.972217866,6.592,5.251,9.541,0.916,7.93,9.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56893.46012,56893.46012,11446.97387,11446.97387,0.7746326018,0.7746326018,0.4276759188,0.4276759188,-32113.1789,-32113.1789,1.306038575,1.306038575,0.5605864247,0.5605864247,,,,,,,,,,,,,,,,,,,,,
3400,9,Anhui,2000,144342896,3162.3,1062.2,26,34,0.024,0.068000004,0.19,0.013,0.037,0.033,4.8870001,0.322,0,8.0590553,18.787703,-0.48505494,-0.4920567,-1.5025125,-1.7158384,-0.14733639,-0.78209335,-1.5454221,-1.5127664,0.082953021,-1.653388,-0.17946023,-0.35661775,,6093.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.33589473,63106.0,35.063,52.847,1.0,1.0,4.846,7.406,4.19,6.94,2.549,1.764,58934.8,-16629.9,35124.5,2508.943035,29208.4,3635.1,,-15.7,1322.9,3152.2,450.323292,,,199.2,34.148856,36.2,,,,,,-2105,36005,33892,416.53268,23826,3409.947863,0.7357716704,11.1072637,0.7933918461,1.078312577,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,,,,,,,,,458,,,,,,,,,,47898,4789.8,
3401,9,Anhui,2001,152599792,3547.7,1258.2,22,37,0.023,0.071999997,0.16599999,0.015,0.037,0.033,4.27,0.249,0,8.1740551,18.843328,-0.48602775,-0.49133423,-1.6249784,-1.547928,-0.19640273,-0.72145903,-1.5454221,-1.5127664,-0.016425896,-1.6502464,-0.17521363,-0.44006446,,6128.0,,,,,0,-20,0,0,0,0,0,0,0,0,0.35465232,63229.0,34.874,49.544,1.191366511,1.191366511,4.682,6.549,4.653,7.917,2.527,0.793,63467,-18475.1,38168.1,2726.347383,31720.1,3580.6,,-10.8,1277.1,3177.7,453.966222,,,183.9,31.525977,19.9,,,,,,-4803,40765,35962,441.97298,25246,3653.812562,0.746165091,10.75854779,0.7684830687,1.029910241,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,,,,,,,,,627,,,,,,,,,,53474.9,5347.49,
3402,9,Anhui,2002,159799152,3882.3,1347.3,31,54,0.023,0.071999997,0.14399999,0.018999999,0.039999999,0.034000002,4.868,0.20999999,0,8.264183,18.889429,-0.48383895,-0.48724014,-1.6249784,-1.547928,-0.2413802,-0.60019034,-1.303564,-1.4211878,0.079892717,-1.5658239,-0.15430462,-0.407785,,6144.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.34703657,64577.0,34.909,44.797,1.192671108,1.001095042,4.68,6.858,5.644,7.171,2.934,0.87,65384.6,-20250.5,39434,2816.77062,32309.7,3774.1,410,-10.9,1303.1,3336.5,476.65239,,,196.2,33.634566,34.2,,,,,,-7014,45515,38994,479.23626,27948,3806.293836,0.7400297353,10.15738093,0.7255417201,0.9804223878,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,,,,,,,,,1051,,,,,,,,,,61378.4,6137.84,
3403,9,Anhui,2003,177350080,4375.0,1557.6,47,80,0.025,0.079000004,0.17399999,0.012,0.039000001,0.035999998,4.2399998,0.20100001,0,8.3836622,18.993637,-0.47994772,-0.48097861,-1.3800464,-1.2540838,-0.18004729,-0.81241053,-1.3841833,-1.2380314,-0.021257969,-1.3687896,-0.27630293,-0.38117954,0.73166347,6163.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.35602286,63525.0,40.535,66.682,1.247559904,1.046021737,5.152,7.732,6.511,7.254,3.393,0.864,73315.8,-26696.7,40774.8,2912.543964,32917.7,4265.2,,,1675.3,3957.7,565.397022,,,225.7,38.691751,35.7,,,,,,-10023,54567,44544,547.44576,32743,4064.078497,0.7166554401,9.319954286,0.6657243346,0.9289322279,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,,,,,,,,,1151,,,,,,,,,,67264.1,6726.41,
3404,9,Anhui,2004,197213872,5210.8999,1846.2,42,59,0.028999999,0.086999997,0.171,0.015,0.043000001,0.041000001,3.3329999,0.36500001,0,8.5585079,19.0998,-0.48116374,-0.486036,-0.89018273,-0.91826236,-0.18618056,-0.72145903,-1.0617056,-0.78013927,-0.16734654,-0.91874421,-0.39548108,-0.3906391,0.68894136,6228.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.35429579,64054.0,43.9,68.1,1.323824514,1.06113102,5.676,8.962,7.039,7.991,3.524,1.364,77942.3,-29062.4,38746,2767.62678,30706.3,4426,,,1724.9,4366.8,623.841048,,,272.9,46.783247,18.7,,,15,1.995,15,-8658,60282,51594,634.09026,38499,4074.336335,0.6792828457,7.435567895,0.5311226147,0.7818872773,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,79040.6,5645.870058,4410.6,630.098316,272.9,46.783247,15,1.995,875,51594,634.09026,6958.836881,0.8113238109,7904.06,1.516832054,1.083473136,1.335438603,,81420,8142,
3405,9,Anhui,2005,226390496,5761.7002,2197.3999,88,82,0.028000001,0.090000004,0.167,0.015,0.045000002,0.039999999,3.171,0.31200001,0,8.658988,19.237772,-0.46997645,-0.48049694,-1.0126485,-0.79232901,-0.19435829,-0.72145903,-0.90046668,-0.87171781,-0.19343953,-0.9015063,-0.39597106,-0.40648198,0.3205232,6120.0898,2172.6299,0.35499969,,,0,-16,0,0,0,0,0,0,0,0,0.38138047,63487.0,51.5,71.5,1.45502581,1.09910777,6.385,9.932,7.658,8.581,4.391,3.51,83327.1,-30829,40532.1,2895.207903,33123.5,4758.1,,,1710.1,4640.2,662.898972,,,297.1,50.931853,16,85,,85,11.305,45,-5325,63490,58165,714.84785,43098,4335.191578,0.6678385144,7.034746445,0.5024919386,0.7524153336,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,83396.4,5957.004852,4763.5,680.51361,297.1,50.931853,85,11.305,1348,58165,714.84785,7414.603165,0.8034151956,8339.64,1.447426924,1.033897052,1.286877642,,86345,8634.5,
3406,9,Anhui,2006,248580768,6602.6001,2653.2,101,128,0.028999999,0.090000004,0.15099999,0.022,0.050000001,0.044,2.9860001,0.40200001,0,8.7952185,19.331278,-0.46681485,-0.46941882,-0.89018273,-0.79232901,-0.22706918,-0.50923884,-0.49736974,-0.50540429,-0.22323708,-0.66379631,-0.39977536,-0.41097215,0.6531018,6110.0,2266.8101,0.37099999,,,0,-15,0,0,0,0,0,0,0,0,0.4018417,70119.0,51.9,66.2,1.523692509,1.047192771,7.065,9.975,8.142,8.758,4.938,3.97,88307.4,-34782.6,43196.8,3085.547424,36532,5314.1,,-41.8,1821.8,5079.1,725.600226,-0.6,,317.6,54.446168,15.1,195,,195,25.935,112,-5971,72211,66240,814.0896,48990,4705.618418,0.6557156042,6.542392292,0.4673230814,0.7126917194,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,88305.2,6307.640436,5323.1,760.458066,317.6,54.446168,195,25.935,1227,66240,814.0896,7962.56927,0.7921614522,8830.52,1.337430689,0.9553267411,1.20597479,,83311,8331.1,
3407,9,Anhui,2007,285447456,8078.0,3371.8,143,124,0.028999999,0.093000002,0.107,0.017000001,0.050999999,0.045000002,2.596,0.26199999,0,8.9968996,19.469568,-0.4566004,-0.47038215,-0.89018273,-0.66639596,-0.31702411,-0.66082466,-0.41675046,-0.41382575,-0.28605357,-0.5842393,-0.47657633,-0.4739491,0.65005344,6118.0,2367.6699,0.38700065,37.649502,0.030268906,0,-14,0,0,0,0,0,0,0,0,0.41740531,73555.553,51.673,56.163,1.715848089,1.126111784,7.421,9.892,8.679,8.976,5.586,4.379,97705.1,-39592.2,44820.14815,3201.503183,38689.84815,5649.3,,-25.5,1589.952669,5413.852669,773.4229923,50,,379.6556146,65.084362,16.65561456,405,,380.9370792,50.66463154,211.9370792,-8468,85338.0617,76869.91462,944.7312506,57293.56462,5035.406419,0.6357983679,5.54842141,0.3963237414,0.6233481578,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,97837.39315,6988.524993,5630.852669,804.4236123,379.6556146,65.084362,402.9370792,53.59063154,1466,76869.91462,944.7312506,8856.354849,0.7890972202,9783.739315,1.211158618,0.8651306008,1.096354896,,93697.9,9369.79,
3408,9,Anhui,2008,322314432,9691.2002,4194.5,210,192,0.032000002,0.092,0.118,0.025,0.046,0.043000001,2.477,0.189,0,9.1789732,19.591038,-0.44030589,-0.45400581,-0.52278459,-0.70837373,-0.29453537,-0.41828731,-0.8198474,-0.59698254,-0.30522066,-0.67114729,-0.36413139,-0.49071085,0.63309032,6135.0,2484.6799,0.40500081,54.736698,0.033231653,0,-13,0,0,0,0,0,0,0,0,0.43281534,67007.0,50.263,56.391,1.762496556,1.027186828,7.294,9.647,8.718,8.289,6.068,5.027,114252.3,-49206.7,45948.89166,3282.129332,41081.61572,5767.7,,-15,1140.071732,5549.048184,792.7370235,44,,351.6183058,60.27792616,15.33271576,702,,667.4464,88.7703712,272.4464,-21553,107381,85887.47797,1055.557104,63265.47797,5279.471757,0.6216776002,4.741300428,0.3386710897,0.5447696516,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,113770.9917,8126.661935,5779.848184,825.7091115,351.6183058,60.27792616,717.4464,95.4203712,2813,85887.47797,1055.557104,10163.62645,0.7995829025,11377.09917,1.173961835,0.8385609385,1.048747961,,116495,11649.5,
3409,9,Anhui,2009,334870304,11063.3,4918.7002,339,385,0.035999998,0.104,0.119,0.025,0.052999999,0.046,2.109,0.31299999,0,9.311389,19.629253,-0.40893292,-0.40752596,-0.032921158,-0.20464122,-0.29249093,-0.41828731,-0.25551158,-0.32224753,-0.36449364,-0.16035542,-0.48249611,-0.43033454,0.61635929,6131.0,2581.1499,0.42099983,59.265301,0.027669219,0,-12,0,0,0,0,0,0,0,0,0.44459611,73441.473,48.686,51.437,1.800639368,1.021641354,7.476,9.391,9.155,8.289,6.15,5.965,125601.4,-58330.40981,49161.26822,3511.589389,44348.85468,6065.01,73.3,-19.7,1104.258271,5860.978285,837.2993578,124.4,,457.2462254,78.38572042,18.31052508,918,,917.7887095,122.0658984,457.7685095,-34711.99,129942.55,95229.72,1170.373259,69304.72,5719.713625,0.6139449664,4.443635102,0.3174088553,0.5169988724,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,126664.008,9047.610093,6057.078285,865.3142038,457.2462254,78.38572042,976.7887095,129.9128984,2915,95229.72,1170.373259,11291.59617,0.8012693647,12666.4008,1.144902588,0.8178039186,1.02063545,-23,128942.5,12894.25,
3410,9,Anhui,2010,358503104,13474.6,6396.0,431,707,0.035,0.103,0.072999999,0.030999999,0.052999999,0.044,1.605,0.21699999,0,9.5085621,19.697449,-0.38655841,-0.32997921,-0.15538691,-0.246619,-0.38653475,-0.2363843,-0.25551158,-0.50540429,-0.44567186,-0.29111114,-0.36090598,-0.54836589,0.62710941,5956.7002,2561.98,0.43010056,64.720299,0.025011579,0,-11,0,0,0,0,0,0,0,0,0.47467089,70971.0,48.4,47.1,2.067842067,1.148393234,7.676,9.448,10.139,8.289,5.511,6.249,133201.1,-65319.05762,48265.22743,3447.585195,42949.62441,6387.234,,-11.8,1264.068491,6564.83299,937.852041,119.3,,459.7826351,78.82053713,26.5,1204.1072,,1197.177062,159.2245493,656.8825729,-34835.8,142627,100110.51,1230.358168,70036.9,5853.84049,0.5889441642,3.581941388,0.2558580733,0.4344351958,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,133757.0267,9554.264417,6377.73299,911.122935,459.7826351,78.82053713,1248.177062,166.0075493,3704,107791.54,1324.758027,12034.97347,0.7938749881,13375.70267,0.9926604626,0.7090573685,0.8931599803,,133463.7,13346.37,
3411,9,Anhui,2011,389163968,16532.699,8189.1001,672,996,0.034000002,0.107,0.071000002,0.034000002,0.057999998,0.046,1.2640001,0.193,0,9.7130957,19.77951,-0.32794687,-0.26037982,-0.27785265,-0.078708164,-0.3906236,-0.14543273,0.14758539,-0.32224753,-0.50059605,-0.13158754,-0.33024144,-0.54914874,0.60458612,5972.0,2673.6599,0.44769925,81.959999,0.024813881,0,-10,0,0,0,0,0,0,0,0,0.49532747,70720.0,48.723,41.059,2.493538988,1.205865297,7.783,9.421,10.032,8.289,5.904,7.775,145150.9,-72452.5,52026.32379,3716.240309,47691.34261,6952.07,,-15.1,1344.351736,7238.915772,1034.151507,107.7,,456.5037711,78.25844147,26.05695,2000,,2003.2962,266.4383946,663.2962,-40280,162400,113611.76,1396.28853,79271.79,6491.377182,0.5724887346,3.146874191,0.2247812235,0.3926386842,0,129893.7904,0,48850.42778,0,0.7947542559,0,0.5992638663,0,-61327.16686,-0,0.472210601,0,0.2841798105,0,145383.1352,10384.71734,7074.515772,1010.665323,456.5037711,78.25844147,2003.2962,266.4383946,3107,122118.76,1500.83956,13240.91906,0.7842897682,14538.31352,0.8793672177,0.6281320031,0.8008927677,,140799,14079.9,
